城市,新增,注销,净增加
安康市,4,0.0,4
安阳市,7,0.0,7
定西市,2,0.0,2
宜宾市,6,0.0,6
宜昌市,17,0.0,17
宜春市,10,0.0,10
宝鸡市,10,0.0,10
宣城市,2,0.0,2
宿州市,6,0.0,6
宿迁市,10,0.0,10
山南市,1,0.0,1
山西转型综合改革示范区,1,0.0,1
岳阳市,5,0.0,5
巴中市,1,0.0,1
巴彦淖尔市,4,0.0,4
巴音郭楞蒙古自治州,14,0.0,14
常州市,38,0.0,38
常德市,4,0.0,4
平凉市,3,0.0,3
平顶山市,7,0.0,7
广元市,4,0.0,4
广安市,1,0.0,1
广州市,568,0.0,568
庆阳市,4,0.0,4
廊坊市,12,0.0,12
延安市,7,0.0,7
延边朝鲜族自治州,4,0.0,4
开封市,2,0.0,2
张家口市,3,0.0,3
张家界市,3,0.0,3
张掖市,3,0.0,3
徐州市,31,0.0,31
德宏傣族景颇族自治州,1,0.0,1
德州市,5,0.0,5
德阳市,10,0.0,10
忻州市,1,0.0,1
怀化市,4,0.0,4
怒江傈僳族自治州,1,0.0,1
恩施土家族苗族自治州,14,0.0,14
惠州市,23,0.0,23
成都市,294,0.0,294
扬州市,24,0.0,24
承德市,1,0.0,1
抚州市,5,0.0,5
抚顺市,1,0.0,1
拉萨市,11,0.0,11
揭阳市,3,0.0,3
攀枝花市,1,0.0,1
文山壮族苗族自治州,1,0.0,1
新乡市,12,0.0,12
新余市,7,0.0,7
无锡市,77,0.0,77
日照市,10,0.0,10
昆明市,83,0.0,83
昌都市,1,0.0,1
昭通市,2,0.0,2
晋中市,3,0.0,3
晋城市,10,0.0,10
普洱市,2,0.0,2
景德镇市,3,0.0,3
曲靖市,7,0.0,7
朔州市,2,0.0,2
朝阳市,2,0.0,2
本溪市,1,0.0,1
来宾市,2,0.0,2
杭州市,300,0.0,300
松原市,5,0.0,5
枣庄市,5,0.0,5
柳州市,18,0.0,18
株洲市,7,0.0,7
桂林市,12,0.0,12
梅州市,7,0.0,7
梧州市,1,0.0,1
楚雄彝族自治州,1,0.0,1
榆林市,26,0.0,26
武威市,3,0.0,3
武汉市,228,0.0,228
毕节市,2,0.0,2
永州市,2,0.0,2
汉中市,2,0.0,2
汕头市,6,0.0,6
汕尾市,1,0.0,1
江门市,10,1.0,9
池州市,4,0.0,4
沈阳市,70,0.0,70
沧州市,6,0.0,6
河池市,3,0.0,3
河源市,5,0.0,5
泉州市,52,0.0,52
泰安市,17,0.0,17
泰州市,15,0.0,15
泸州市,5,0.0,5
洛阳市,16,0.0,16
济南市,165,0.0,165
济宁市,19,0.0,19
海东市,1,0.0,1
海北藏族自治州,1,0.0,1
海口市,49,0.0,49
海西蒙古族藏族自治州,2,0.0,2
淄博市,21,0.0,21
淮北市,5,0.0,5
淮南市,5,0.0,5
淮安市,8,0.0,8
深圳市,569,0.0,569
清远市,4,0.0,4
温州市,52,0.0,52
渭南市,5,0.0,5
湖州市,16,0.0,16
湘潭市,4,0.0,4
湛江市,14,0.0,14
滁州市,5,0.0,5
滨州市,17,0.0,17
漯河市,2,0.0,2
漳州市,24,0.0,24
潍坊市,34,0.0,34
潮州市,1,0.0,1
澄迈县,2,0.0,2
濮阳市,3,0.0,3
烟台市,36,0.0,36
焦作市,2,0.0,2
牡丹江市,4,0.0,4
玉林市,6,0.0,6
玉溪市,1,0.0,1
珠海市,74,0.0,74
琼海市,1,0.0,1
甘孜藏族自治州,1,0.0,1
白城市,1,0.0,1
白山市,1,0.0,1
白银市,1,0.0,1
百色市,3,0.0,3
益阳市,4,0.0,4
盐城市,23,0.0,23
盘锦市,3,0.0,3
眉山市,4,0.0,4
石嘴山市,3,0.0,3
石家庄市,31,0.0,31
神农架林区,2,0.0,2
福州市,197,0.0,197
秦皇岛市,6,0.0,6
红河哈尼族彝族自治州,1,0.0,1
绍兴市,19,0.0,19
绥化市,1,0.0,1
绵阳市,21,0.0,21
聊城市,10,0.0,10
肇庆市,6,0.0,6
自贡市,6,0.0,6
舟山市,2,0.0,2
芜湖市,17,0.0,17
苏州市,202,0.0,202
茂名市,6,0.0,6
荆州市,7,0.0,7
荆门市,5,0.0,5
莆田市,12,0.0,12
菏泽市,10,0.0,10
萍乡市,3,0.0,3
营口市,7,0.0,7
葫芦岛市,5,0.0,5
蚌埠市,2,0.0,2
衡水市,2,0.0,2
衡阳市,5,0.0,5
衢州市,3,0.0,3
襄阳市,10,0.0,10
西双版纳傣族自治州,4,0.0,4
西宁市,25,0.0,25
西安市,283,1.0,282
许昌市,5,0.0,5
贵港市,2,0.0,2
贵阳市,77,0.0,77
贺州市,1,0.0,1
资阳市,2,0.0,2
赣州市,10,0.0,10
赤峰市,8,0.0,8
辽源市,1,0.0,1
辽阳市,5,0.0,5
达州市,3,0.0,3
运城市,5,0.0,5
连云港市,16,0.0,16
迪庆藏族自治州,1,0.0,1
通化市,2,0.0,2
通辽市,3,0.0,3
遂宁市,6,0.0,6
遵义市,7,0.0,7
邯郸市,3,0.0,3
邵阳市,1,0.0,1
郑州市,162,0.0,162
郴州市,3,0.0,3
鄂尔多斯市,4,0.0,4
鄂州市,1,0.0,1
酒泉市,8,0.0,8
重庆市,224,0.0,224
金华市,31,0.0,31
金昌市,5,0.0,5
钦州市,2,0.0,2
铁岭市,3,0.0,3
铜仁市,3,0.0,3
铜川市,1,0.0,1
铜陵市,3,0.0,3
银川市,38,0.0,38
锡林郭勒盟,2,0.0,2
锦州市,5,0.0,5
镇江市,12,0.0,12
长春市,50,0.0,50
长沙市,136,0.0,136
长治市,5,0.0,5
阜新市,3,0.0,3
阜阳市,1,0.0,1
阳江市,1,0.0,1
阳泉市,1,0.0,1
阿克苏地区,3,0.0,3
阿里地区,1,0.0,1
陇南市,1,0.0,1
随州市,2,0.0,2
雅安市,4,0.0,4
青岛市,143,0.0,143
鞍山市,5,0.0,5
韶关市,7,0.0,7
马鞍山市,9,0.0,9
驻马店市,3,0.0,3
鸡西市,2,0.0,2
鹤壁市,3,0.0,3
鹰潭市,4,0.0,4
黄冈市,2,0.0,2
黄山市,1,0.0,1
黄石市,3,0.0,3
黔东南苗族侗族自治州,1,0.0,1
黔南布依族苗族自治州,1,0.0,1
黔西南布依族苗族自治州,3,0.0,3
齐齐哈尔市,5,0.0,5
龙岩市,11,0.0,11
