城市,全部企业,企业密度
北京市,2975,1812.8592965252817
石家庄市,88,62.588904694167844
天津市,459,383.5868293498245
长治市,18,12.898602651379434
唐山市,45,33.402612826603324
巴彦淖尔市,3,0.46054651519803497
赤峰市,5,0.5554259561657835
邢台市,7,5.630177752754765
太原市,162,231.82598740698336
衡水市,6,6.789634491343215
临汾市,10,4.925623091321052
运城市,14,9.87097229077064
阿拉善盟,1,0.04030957755562722
晋中市,17,10.370912640312348
吕梁市,5,2.3651844843897822
包头市,31,11.163929703255546
保定市,30,13.522650439486139
承德市,9,2.279057989364396
呼伦贝尔市,3,0.11857707509881422
廊坊市,26,40.50475151892818
乌兰察布市,2,0.36726898780666956
鄂尔多斯市,12,1.3811836744089685
秦皇岛市,22,28.194284249647573
沧州市,17,11.884787472035793
朔州市,11,10.352941176470589
阳泉市,10,21.934634788330772
乌海市,5,29.958058717795083
邯郸市,8,6.63075010360547
忻州市,2,0.7951653944020356
兴安盟,2,0.3627723059621628
呼和浩特市,63,36.65774467589898
大同市,8,5.691519635742743
通辽市,4,0.679567115747269
张家口市,11,2.9893741337609043
晋城市,13,13.793103448275861
沈阳市,209,161.01694915254237
长春市,139,56.175234400258645
大连市,154,116.34056054997355
伊春市,1,0.3048780487804878
朝阳市,5,2.5383287643415575
铁岭市,3,2.3103581055063533
锡林郭勒盟,1,0.050029016829761255
吉林市,29,10.465158240409945
葫芦岛市,5,4.803535402055912
四平市,4,3.905487209529389
阜新市,1,0.9683354313934347
佳木斯市,6,1.8478595626732366
牡丹江市,8,2.0604218713781646
齐齐哈尔市,3,0.7099751508697195
大庆市,24,11.318085357227067
抚顺市,2,1.7744654422855115
锦州市,11,10.95617529880478
双鸭山市,1,0.453494172599882
鞍山市,34,36.73689897352782
白山市,2,1.1425307055127105
本溪市,7,8.319467554076539
辽阳市,6,12.65022137887413
鸡西市,1,0.44456299457633147
丹东市,19,12.426422498364943
哈尔滨市,122,22.989372126328483
辽源市,3,5.836575875486381
延边朝鲜族自治州,7,1.6155461700016154
鹤岗市,1,0.6818956699624956
上海市,1499,2364.1668638120022
黑河市,2,0.29912356794591843
营口市,13,24.074965739471832
盘锦市,12,29.520295202952028
通化市,4,2.5621316935690492
绥化市,1,0.28675479597396264
南京市,556,844.0471148313954
苏州市,422,487.44877167529904
徐州市,77,65.44836379090522
无锡市,219,473.2617894049867
南通市,75,71.09678642525358
连云港市,24,31.51674326986211
常州市,95,217.291857273559
湖州市,45,77.31958762886597
宿迁市,12,14.077897700610041
杭州市,775,459.84322609393735
扬州市,76,115.30508055425331
镇江市,42,109.375
泰州市,40,69.12044237083117
温州市,170,140.90343970161624
嘉兴市,86,203.64669666114136
盐城市,49,28.87108178175819
金华市,76,69.45713763480168
淮安市,20,19.940179461615152
绍兴市,56,67.64101944679308
舟山市,10,68.72852233676976
宁波市,224,239.17365502189935
衢州市,20,22.611644997173542
丽水市,19,10.998552821997105
马鞍山市,14,34.576438626821435
安庆市,18,13.295907815039149
