城市,全部企业,企业密度
自贡市,11,25.16010978956999
克拉玛依市,10,12.931591878960301
银川市,49,54.29134285758605
内江市,9,16.71309192200557
塔城地区,3,0.3161524166585345
昌吉回族自治州,5,0.6787906828104812
遂宁市,2,3.757985719654265
乐山市,4,3.144654088050314
石河子市,3,481.5409309791332
阿勒泰地区,1,0.0847457627118644
昆明市,137,65.19773473563984
中卫市,2,1.146683790477938
成都市,453,316.0097663062435
巴中市,1,0.813206473123526
甘南藏族自治州,1,0.2732688418866481
海东市,2,1.5405946695424433
达州市,2,1.2056908608632746
红河哈尼族彝族自治州,6,1.8648598247031765
白银市,1,0.49753719090502013
眉山市,10,14.005602240896357
泸州市,10,8.177283506419167
玉溪市,2,1.3385089010841922
阿克苏地区,5,0.391184271262821
保山市,1,0.5246039240373518
西双版纳傣族自治州,1,0.5236698785085881
宜宾市,12,9.042272624519628
吴忠市,2,1.1934598400763814
楚雄彝族自治州,6,2.1097788248531946
绵阳市,32,15.797008441526385
德阳市,17,28.759939096599556
临沧市,2,0.8467042038863721
石嘴山市,2,4.909180166912125
大理白族自治州,2,0.7066638400113066
巴音郭楞蒙古自治州,16,0.33932381247269505
曲靖市,8,2.7681660899653977
伊犁哈萨克自治州,7,0.2510292648123852
凉山彝族自治州,5,0.8297240337863626
日喀则市,1,0.0557911180540058
广元市,4,2.4511305839818616
乌鲁木齐市,121,85.11356682118414
资阳市,4,6.960153123368714
南充市,12,9.613843935266784
延安市,8,2.160352137398396
吐鲁番市,1,0.14335067876546395
攀枝花市,2,2.6986911347996223
咸阳市,13,12.756353645373368
丽江市,5,2.4324981756263684
商洛市,2,1.021085413794864
固原市,2,1.9005986885869048
德宏傣族景颇族自治州,1,0.8950948800572861
昭通市,1,0.44565265831810685
阿坝藏族羌族自治州,1,0.12047902460181682
普洱市,3,0.6777210500158134
迪庆藏族自治州,1,0.4312947468299836
渭南市,5,3.837004067224311
文山壮族苗族自治州,1,0.3179043743641913
安康市,8,3.399048266485384
榆林市,14,3.2618825722274
广安市,3,4.73260766682442
宝鸡市,17,9.383452006402825
汉中市,6,2.2142672620585304
铜川市,4,10.296010296010296
西安市,518,511.1001480019733
