城市,全部企业,企业密度
绥化市,7,2.0072835718177386
延边朝鲜族自治州,26,6.000600060006
白城市,8,3.1057106254124767
鹤岗市,4,2.7275826798499825
大兴安岭地区,1,0.12058507880234898
上海市,4059,6401.703335699077
黑河市,9,1.346056055756633
营口市,32,59.26145412793066
盘锦市,29,71.34071340713406
通化市,9,5.764796310530361
南京市,1589,2412.213786811308
苏州市,1426,1647.1610151871478
徐州市,253,215.04462388440288
无锡市,584,1262.0314384132978
南通市,222,210.4464878187506
连云港市,89,116.87458962573866
常州市,292,667.8865507776761
湖州市,118,202.74914089347075
宿迁市,82,96.19896762083529
杭州市,2334,1384.8697931654835
扬州市,199,301.91725039863695
镇江市,121,315.1041666666667
泰州市,105,181.44116122343183
温州市,446,369.6643182760049
嘉兴市,253,599.1001657589392
盐城市,142,83.66721659203394
金华市,229,209.28532261012612
淮安市,68,67.79661016949152
绍兴市,150,181.18130208962432
舟山市,36,247.4226804123711
宁波市,659,703.640351158177
衢州市,50,56.529112492933855
丽水市,65,37.62662807525326
马鞍山市,66,163.00321066930104
安庆市,52,38.41040035455754
滁州市,34,25.15537141166025
台州市,123,122.53436939629408
亳州市,15,17.603567656378356
淮北市,27,98.50419554906968
合肥市,918,802.0969855832241
淮南市,31,56.03456067096867
铜陵市,21,69.81382978723404
芜湖市,84,139.39595087952208
蚌埠市,31,52.092085363804394
黄山市,15,15.295197308045273
阜阳市,48,47.44020557422415
南平市,46,17.50380517503805
宿州市,28,28.171848274474293
池州市,17,20.240504822002617
龙岩市,83,43.619928526382175
莆田市,67,162.18833212297264
厦门市,1639,8572.175732217573
三明市,60,26.126714565643372
六安市,37,23.946670118438934
宁德市,115,85.61643835616437
福州市,1366,1115.0110195086115
宣城市,19,15.430845447900593
宜春市,51,27.318013819701108
九江市,59,30.925673550686653
赣州市,80,20.323654193023906
枣庄市,58,127.0815074496056
抚州市,29,15.42717310352165
萍乡市,21,54.8159749412686
南昌市,388,539.2633773453787
景德镇市,11,20.904599011782594
漳州市,142,110.22902019597478
吉安市,40,15.82841992798069
上饶市,57,25.069270352289216
青岛市,1122,993.5358186487205
泉州市,344,304.7754053335696
新余市,25,79.11392405063292
鹰潭市,11,30.898876404494377
潍坊市,185,114.60075574552437
日照市,101,188.46799776077626
济宁市,175,156.4315723607759
威海市,105,181.1281697429705
东营市,127,154.07012010190465
济南市,1298,1267.0831706364702
泰安市,121,155.90774384744233
烟台市,293,80.60079225352112
淄博市,172,288.3487007544007
鹤壁市,12,56.074766355140184
聊城市,70,81.13120074177098
平顶山市,33,41.719342604298355
新乡市,64,77.19213605113978
临沂市,171,99.47065324879297
南阳市,69,26.026932216815663
漯河市,14,53.49636988918609
洛阳市,104,68.25938566552901
濮阳市,24,56.19292905642706
许昌市,35,70.29524000803374
三门峡市,15,15.096618357487921
德州市,72,69.51148870438308
郑州市,1010,1334.7112134242873
开封市,20,32.05128205128205
焦作市,24,60.42296072507553
菏泽市,49,40.312628547922664
滨州市,87,94.85390318360227
安阳市,39,53.0467899891186
荆门市,28,22.692276521598185
黄冈市,36,20.622100017185083
荆州市,45,31.91715724519469
湘潭市,38,75.9089093088294
襄阳市,103,52.210056772100565
潜江市,4,19.96007984031936
商丘市,21,19.618834080717487
仙桃市,8,31.520882584712368
株洲市,74,60.34904583265373
神农架林区,4,12.373289779353309
黄石市,38,83.2420591456736
孝感市,44,49.41599281221922
天门市,6,22.883295194508012
鄂州市,23,144.11027568922304
衡阳市,36,23.530949735276813
周口市,21,17.557060446450965
邵阳市,15,7.20322704571648
十堰市,80,33.80376912025691
宜昌市,139,65.9267691140201
咸宁市,30,30.764403124432775
驻马店市,16,10.607969236889213
济源市,11,56.96530295183842
恩施土家族苗族自治州,50,20.833333333333336
随州市,19,19.76284584980237
武汉市,1602,1869.496974612418
信阳市,35,18.50285472615775
揭阳市,31,58.879392212725534
阳江市,13,16.341923318667504
云浮市,9,11.560693641618496
韶关市,42,22.809971215988703
怀化市,20,7.253472600007252
河源市,36,22.997316979685703
益阳市,23,18.66883116883117
肇庆市,47,31.562688872473306
郴州市,25,12.925240409471614
清远市,26,13.65833158226518
常德市,25,13.753644715849699
珠海市,649,3737.488914227796
岳阳市,41,27.594561852200833
张家界市,17,17.830920914621355
汕头市,113,513.8605937136205
湛江市,93,70.11988237955214
娄底市,38,46.8557336621455
潮州市,23,73.10870947234584
江门市,90,94.69696969696969
北海市,38,95.26197041865129
茂名市,35,30.629211516583528
长沙市,954,807.1065989847715
梅州市,44,27.734862280650333
永州市,15,6.738847207870973
湘西土家族苗族自治州,4,2.5856496444731736
汕尾市,9,18.51090086384204
梧州市,17,13.522112631244033
佛山市,537,1414.0062985159516
惠州市,202,178.0363123567777
东莞市,573,2329.192546583851
深圳市,3959,19312.19512195122
中山市,193,1082.0387179242796
广州市,4406,5926.50382007963
南宁市,751,339.8343816462283
柳州市,111,59.68704629778996
桂林市,110,39.75855712581776
贵港市,25,23.58045651763818
定安县,1,8.357989402069437
百色市,30,8.286834981492735
防城港市,11,17.650834403080875
澄迈县,18,86.69350954591864
玉林市,30,23.393636930754834
昌江黎族自治县,1,6.1708968164343325
河池市,8,2.3897717767953157
保亭黎族苗族自治县,1,8.571404081702623
崇左市,7,4.038772213247173
重庆市,1579,191.85905224787362
万宁市,1,5.263545734948892
东方市,2,8.800415379605917
三沙市,2,740.7407407407406
文昌市,2,8.132792231556861
海南省洋浦经济开发区,1,87.18395815170008
来宾市,8,5.978179644298311
钦州市,18,16.545638385881055
海口市,496,2151.9931969247323
三亚市,72,375.08204919826215
儋州市,9,26.517383618149672
贺州市,7,5.955926146515783
西藏自治区,1,0.008316914358237778
海西蒙古族藏族自治州,10,0.33238713794731
拉萨市,46,15.522705162075601
酒泉市,29,1.5104166666666667
临高县,1,7.444187206419866
琼海市,2,11.694948951547824
遵义市,42,13.650989696753014
安顺市,5,5.41829215431296
定西市,16,8.159518588403284
五指山市,1,8.843218577833587
黔西南布依族苗族自治州,12,7.140307033202427
嘉峪关市,10,81.69934640522875
和田地区,10,0.4016935399644903
平凉市,17,15.217975114134813
天水市,37,25.915808643272396
陵水黎族自治县,1,9.026248330144059
阿勒泰地区,7,0.5932203389830508
金昌市,21,27.8182540733872
武威市,18,5.5638515329492835
张掖市,18,4.924491135915955
六盘水市,10,10.086746015735324
海南藏族自治州,2,0.0449438202247191
白银市,12,5.970446290860242
山南市,5,0.6308829838241602
黔东南苗族侗族自治州,8,2.641833432402087
黔南布依族苗族自治州,10,3.8175224279442643
西宁市,151,198.5013803076114
庆阳市,27,9.956853634251576
陇南市,17,6.1065411832321566
黄南藏族自治州,1,0.548666739822232
昌都市,2,0.18212116521121502
铜仁市,11,6.106361718663262
临夏回族自治州,5,6.820351930159595
海北藏族自治州,2,0.5815644082582145
林芝市,4,0.3502166965810095
兰州市,540,409.3389933292904
日喀则市,2,0.1115822361080116
贵阳市,478,594.3056073604376
毕节市,11,4.0969868523967365
博尔塔拉蒙古自治州,6,0.2205882352941176
吐鲁番市,4,0.5734027150618558
攀枝花市,15,20.240183510997166
自贡市,41,93.77859103385178
克拉玛依市,28,36.20845726108884
银川市,216,239.32510320895076
喀什地区,15,1.3465232768990465
内江市,27,50.139275766016716
塔城地区,6,0.632304833317069
丽江市,12,5.837995621503284
昌吉回族自治州,17,2.307888321555636
遂宁市,22,41.33784291619692
乐山市,17,13.364779874213836
石河子市,6,963.0818619582664
昆明市,671,319.3261314424404
中卫市,9,5.16007705715072
固原市,12,11.40359213152143
德宏傣族景颇族自治州,7,6.265664160401003
成都市,2116,1476.1074293686781
巴中市,13,10.571684150605838
甘南藏族自治州,3,0.8198065256599442
海东市,5,3.851486673856108
北屯市,1,10.97694840834248
达州市,13,7.836990595611285
昭通市,12,5.347831899817282
哈密市,11,0.8016207313696054
红河哈尼族彝族自治州,26,8.081059240380432
甘孜藏族自治州,3,0.20042356179392448
雅安市,8,5.317027781470157
眉山市,32,44.817927170868344
泸州市,44,35.98004742824433
普洱市,14,3.1626982334071294
玉溪市,10,6.692544505420961
阿克苏地区,26,2.0341582105666696
五家渠市,1,13.477088948787062
保山市,8,4.196831392298814
西双版纳傣族自治州,15,7.855048177628822
宜宾市,51,38.42965865420842
吴忠市,11,6.564029120420098
阿里地区,2,0.05931637873507822
楚雄彝族自治州,24,8.439115299412778
绵阳市,145,71.58019450066644
德阳市,56,94.7386229064456
文山壮族苗族自治州,11,3.4969481180061037
临沧市,12,5.080225223318233
石嘴山市,12,29.455081001472752
大理白族自治州,17,6.006642640096106
巴音郭楞蒙古自治州,79,1.6754113240839317
广安市,14,22.085502445180627
曲靖市,34,11.76470588235294
伊犁哈萨克自治州,21,0.7530877944371556
怒江傈僳族自治州,3,2.056907781967775
凉山彝族自治州,26,4.314564975689086
广元市,24,14.706783503891169
乌鲁木齐市,457,321.4619837791831
资阳市,15,26.10057421263268
南充市,52,41.65999038615607
延安市,33,8.911452566768384
咸阳市,62,60.83799430870375
克孜勒苏柯尔克孜自治州,2,0.27598388254125955
商洛市,3,1.531628120692296
阿拉尔市,1,1.4443770401825693
阿坝藏族羌族自治州,3,0.3614370738054505
迪庆藏族自治州,3,1.2938842404899509
渭南市,35,26.859028470570177
安康市,29,12.321549966009517
榆林市,112,26.0950605778192
宝鸡市,83,45.81332450184909
汉中市,33,12.178469941321916
铜川市,11,28.314028314028313
西安市,2432,2399.6053280710407
