城市,全部企业,企业密度
北京市,519,316.26015962911634
石家庄市,18,12.802275960170697
天津市,101,84.40581648002673
长治市,2,1.4331780723754928
唐山市,8,5.938242280285035
邢台市,3,2.412933322609185
太原市,41,58.67200915855752
临汾市,3,1.4776869273963156
运城市,1,0.70506944934076
晋中市,2,1.2201073694485114
包头市,3,1.08038029386344
保定市,8,3.6060401171963035
承德市,2,0.5064573309698658
廊坊市,6,9.347250350521888
鄂尔多斯市,1,0.1150986395340807
秦皇岛市,5,6.407791874919902
沧州市,5,3.495525727069351
朔州市,3,2.823529411764706
乌海市,1,5.991611743559017
邯郸市,2,1.6576875259013675
忻州市,1,0.3975826972010178
呼和浩特市,11,6.400558594204584
大同市,4,2.8457598178713717
张家口市,2,0.5435225697747099
沈阳市,50,38.52080123266564
长春市,28,11.315874555447785
大连市,26,19.641912820125405
朝阳市,1,0.5076657528683115
锡林郭勒盟,1,0.050029016829761255
吉林市,7,2.526072678719642
葫芦岛市,1,0.9607070804111825
四平市,2,1.9527436047646944
阜新市,1,0.9683354313934347
大庆市,6,2.829521339306767
锦州市,1,0.9960159362549801
双鸭山市,1,0.453494172599882
鞍山市,11,11.885467314964885
本溪市,3,3.565486094604231
呼伦贝尔市,1,0.039525691699604744
辽阳市,2,4.2167404596247104
丹东市,7,4.578155657292347
哈尔滨市,40,7.537499057812618
延边朝鲜族自治州,1,0.23079231000023076
上海市,304,479.45745603659014
营口市,1,1.8519204414978332
通化市,1,0.6405329233922623
佳木斯市,1,0.30797659377887276
南京市,103,156.36124609286642
苏州市,73,84.32170694857068
徐州市,21,17.84955376115597
无锡市,42,90.76253495438101
南通市,13,12.323442980377287
常州市,25,57.18206770356816
湖州市,11,18.90034364261168
宿迁市,2,2.346316283435007
杭州市,141,83.66179984418731
扬州市,9,13.654549013003681
镇江市,12,31.25
泰州市,7,12.096077414895456
温州市,61,50.5594695399917
嘉兴市,26,61.56760596732181
盐城市,12,7.070469007777516
金华市,16,14.622555291537195
淮安市,5,4.985044865403788
绍兴市,15,18.118130208962434
舟山市,5,34.36426116838488
宁波市,47,50.18375797334495
连云港市,4,5.252790544977018
丽水市,6,3.4732272069464543
安庆市,4,2.9546461811198106
台州市,14,13.94700139470014
淮北市,1,3.6483035388544325
合肥市,41,35.82350371341197
淮南市,1,1.807566473257054
铜陵市,1,3.324468085106383
芜湖市,3,4.978426817125788
蚌埠市,1,1.6803898504453032
黄山市,1,1.0196798205363515
阜阳市,3,2.9650128483890095
滁州市,1,0.739863865048831
莆田市,4,9.682885499878964
厦门市,108,564.8535564853556
六安市,1,0.6472073004983495
宁德市,6,4.466944609886837
福州市,83,67.74957146355399
宣城市,1,0.8121497604158207
南平市,1,0.380517503805175
宜春市,2,1.071294659596122
九江市,3,1.5724918754586434
赣州市,3,0.7621370322383965
萍乡市,2,5.220569042025581
龙岩市,1,0.5255413075467732
南昌市,28,38.91591382904795
漳州市,19,14.748953406503666
吉安市,2,0.7914209963990345
上饶市,2,0.8796235211329549
三明市,4,1.7417809710428913
青岛市,102,90.32143805897459
泉州市,39,34.55302560467795
潍坊市,10,6.19463544570402
日照市,2,3.7320395596193316
枣庄市,7,15.337423312883434
济宁市,13,11.620631089657637
景德镇市,1,1.9004180919802356
东营市,5,6.065752759917506
济南市,74,72.23740726278797
烟台市,16,4.401408450704225
淄博市,17,28.499580888516345
鹤壁市,2,9.345794392523363
聊城市,4,4.6360686138154845
平顶山市,4,5.056890012642225
新乡市,4,4.8245085031962365
临沂市,12,6.980396719213542
漯河市,1,3.8211692777990067
洛阳市,9,5.907062221055395
许昌市,1,2.008435428800964
德州市,8,7.723498744931454
威海市,7,12.075211316198034
郑州市,63,83.25426380765357
开封市,1,1.6025641025641026
泰安市,4,5.153975003221234
菏泽市,3,2.4681201151789387
滨州市,3,3.270824247710423
安阳市,4,5.44069640914037
南阳市,2,0.7544038323714685
荆门市,2,1.6208768943998704
黄冈市,1,0.5728361115884745
荆州市,7,4.964891127030286
湘潭市,3,5.9928086296444265
濮阳市,3,7.024116132053383
襄阳市,4,2.02757502027575
三门峡市,1,1.0064412238325282
潜江市,1,4.99001996007984
仙桃市,1,3.940110323089046
株洲市,5,4.077638231936063
黄石市,5,10.952902519167578
孝感市,5,5.615453728661275
衡阳市,2,1.3072749852931564
邵阳市,2,0.9604302727621974
十堰市,5,2.112735570016057
宜昌市,4,1.8971732119142477
咸宁市,1,1.0254801041477593
驻马店市,1,0.6629980773055758
济源市,1,5.178663904712583
恩施土家族苗族自治州,2,0.8333333333333334
随州市,1,1.0401497815685459
武汉市,114,133.03536523459152
信阳市,1,0.5286529921759356
揭阳市,4,7.597340930674263
韶关市,2,1.0861891055232715
怀化市,1,0.3626736300003626
益阳市,4,3.2467532467532467
肇庆市,5,3.3577328587737556
郴州市,2,1.0340192327577291
常德市,3,1.650437365901964
珠海市,69,397.3601465049583
岳阳市,7,4.711266657692826
张家界市,1,1.0488777008600796
汕头市,16,72.75902211874272
湛江市,5,3.7698861494382867
娄底市,1,1.2330456226880393
潮州市,4,12.714558169103624
江门市,9,9.469696969696969
北海市,4,10.02757583354224
茂名市,1,0.8751203290452437
长沙市,56,47.37732656514382
梅州市,3,1.891013337317068
湘西土家族苗族自治州,2,1.2928248222365868
汕尾市,1,2.0567667626491155
佛山市,45,118.49214792033115
惠州市,9,7.932310946589106
东莞市,21,85.36307762349192
深圳市,162,790.2439024390243
中山市,10,56.064182275869406
广州市,368,494.99623372430864
梧州市,4,3.1816735602927135
南宁市,30,13.57527489931671
柳州市,10,5.377211378179275
桂林市,7,2.5300899989156758
澄迈县,1,4.816306085884369
玉林市,5,3.8989394884591393
重庆市,133,16.160388821385176
贵港市,3,2.829654782116582
海口市,32,138.83827076933756
三亚市,5,26.04736452765709
西藏自治区,1,0.008316914358237778
拉萨市,3,1.0123503366571045
酒泉市,5,0.2604166666666667
遵义市,2,0.6500471284168102
防城港市,2,3.209242618741977
百色市,4,1.104911330865698
定西市,1,0.5099699117752052
金昌市,2,2.649357530798781
崇左市,2,1.1539349180706209
张掖市,2,0.5471656817684395
山南市,1,0.12617659676483206
黔东南苗族侗族自治州,1,0.3302291790502609
来宾市,2,1.4945449110745777
黔南布依族苗族自治州,1,0.38175224279442643
西宁市,13,17.089522807940053
庆阳市,1,0.36877235682413245
钦州市,1,0.9192021325489474
临夏回族自治州,1,1.364070386031919
兰州市,43,32.59551243177683
贵阳市,37,46.002735297774464
自贡市,2,4.574565416285452
克拉玛依市,2,2.58631837579206
银川市,15,16.619798833954913
内江市,3,5.571030640668524
塔城地区,2,0.21076827777235632
和田地区,1,0.040169353996449025
乐山市,2,1.572327044025157
天水市,2,1.4008545212579675
昆明市,45,21.415314329224763
中卫市,1,0.573341895238969
武威市,1,0.30910286294162687
成都市,130,90.68712940355772
甘南藏族自治州,1,0.2732688418866481
红河哈尼族彝族自治州,2,0.6216199415677255
眉山市,1,1.4005602240896358
泸州市,2,1.6354567012838335
玉溪市,1,0.6692544505420961
西双版纳傣族自治州,1,0.5236698785085881
宜宾市,4,3.014090874839876
绵阳市,5,2.4682825689884975
德阳市,9,15.22585010996447
石嘴山市,1,2.4545900834560626
巴音郭楞蒙古自治州,7,0.14845416795680408
曲靖市,3,1.0380622837370241
伊犁哈萨克自治州,3,0.10758397063387937
凉山彝族自治州,2,0.33188961351454505
日喀则市,1,0.0557911180540058
乌鲁木齐市,34,23.916208858845128
延安市,2,0.540088034349599
博尔塔拉蒙古自治州,1,0.036764705882352935
咸阳市,6,5.88754783632617
丽江市,2,0.9729992702505473
遂宁市,1,1.8789928598271326
石河子市,1,160.51364365971108
固原市,1,0.9502993442934524
迪庆藏族自治州,1,0.4312947468299836
渭南市,3,2.3022024403345864
安康市,3,1.2746430999320189
大理白族自治州,1,0.3533319200056533
广安市,1,1.5775358889414735
宝鸡市,7,3.8637743555776343
广元市,1,0.6127826459954654
汉中市,2,0.7380890873528434
南充市,2,1.602307322544464
铜川市,2,5.148005148005148
西安市,150,148.00197335964478
榆林市,3,0.6989748369058714
