城市,全部企业,企业密度
龙岩市,2950,1550.3468572629808
莆田市,3709,8978.455579762769
厦门市,29702,155345.1882845188
三明市,1774,772.4798606575223
六安市,2066,1337.1302828295902
宁德市,2656,1977.3674806432398
福州市,26662,21763.121377846706
宣城市,895,726.8740355721594
宜春市,2535,1357.8659810380846
九江市,4362,2286.4031869168675
赣州市,4606,1170.1343901633513
枣庄市,3100,6792.287467134092
抚州市,1428,759.6552824768592
萍乡市,1474,3847.559383972853
南昌市,10425,14489.228630993744
景德镇市,589,1119.3462561763588
漳州市,4179,3243.993488725201
吉安市,1908,755.0156305646789
上饶市,2600,1143.5105774728415
青岛市,24151,21385.814221198973
海口市,38561,167304.4549730133
江西省赣江新区直管区,2,43.01075268817204
泉州市,9658,8556.746699743067
新余市,778,2462.025316455696
鹰潭市,530,1488.76404494382
潍坊市,8148,5047.388961159636
日照市,2807,5237.917521925732
济宁市,5894,5268.615357110933
威海市,3007,5187.165775401069
东营市,2916,3537.547009583889
济南市,31170,30427.567356501368
泰安市,4225,5443.886097152429
烟台市,7509,2065.6360035211264
淄博市,4547,7622.799664710813
鹤壁市,838,3915.8878504672894
聊城市,3274,3794.622160407974
平顶山市,1351,1707.9646017699115
新乡市,2169,2616.089735858159
临沂市,8833,5138.153685067768
南阳市,3354,1265.1352268869525
漯河市,995,3802.0634314100116
洛阳市,4362,2862.9561564715145
濮阳市,1238,2898.6185904940294
许昌市,1526,3064.872464350271
三门峡市,675,679.3478260869565
德州市,3304,3189.8049816566904
郑州市,28835,38105.344395137945
开封市,1665,2668.269230769231
焦作市,1083,2726.586102719033
菏泽市,4012,3300.6993006993007
滨州市,3354,3656.781508940253
安阳市,2199,2991.022850924918
荆门市,1026,831.5098468271335
黄冈市,1734,993.2978174944149
荆州市,1584,1123.4839350308532
湘潭市,938,1873.7514982021573
襄阳市,3277,1661.0908353609082
潜江市,212,1057.884231536926
商丘市,1618,1511.5844544095664
仙桃市,342,1347.5177304964539
株洲市,2109,1719.9478062306314
神农架林区,28,86.61302845547316
黄石市,1170,2562.9791894852133
孝感市,1152,1293.8005390835579
天门市,271,1033.5621662852784
鄂州市,613,3840.852130325814
衡阳市,2162,1413.164259101902
周口市,2122,1774.0991555889973
邵阳市,1185,569.0549366116019
十堰市,1963,829.4599847883039
宜昌市,3904,1851.6410548283059
咸宁市,1477,1514.6341138262403
济源市,314,1626.1004660797512
驻马店市,1252,830.0735927865809
恩施土家族苗族自治州,1587,661.25
随州市,610,634.4913667568129
武汉市,44451,51873.289649498496
信阳市,1577,833.6857686614505
揭阳市,656,1245.9639126305792
阳江市,626,786.9264613450661
云浮市,331,425.17662170841356
韶关市,1002,544.180741867159
怀化市,892,323.5048779603235
河源市,1068,682.2537370640091
益阳市,763,619.3181818181819
肇庆市,1274,855.5503324155529
郴州市,1466,757.9360976114156
清远市,783,411.3259088043706
常德市,820,451.11954667987015
珠海市,9291,53505.40755329808
岳阳市,1412,950.3297886660384
张家界市,441,462.55506607929516
汕头市,1652,7512.369033760186
湛江市,1961,1478.5493478096962
娄底市,1069,1318.125770653514
潮州市,646,2053.4011443102354
江门市,1887,1985.479797979798
北海市,1071,2684.883429430935
茂名市,1395,1220.792859018115
长沙市,33466,28313.02876480541
梅州市,1118,704.7176370401606
永州市,934,419.60555281009925
湘西土家族苗族自治州,465,300.58177117000645
汕尾市,646,1328.6713286713286
梧州市,630,501.1135857461024
佛山市,13573,35739.864971614545
惠州市,7432,6550.326106116693
东莞市,15695,63798.73825241456
深圳市,103828,506478.0487804878
中山市,5817,32612.534829873235
广州市,98792,132884.96717959756
南宁市,16421,7430.652970722656
柳州市,2475,1330.8598160993708
桂林市,2052,741.6778111107095
贵港市,797,751.7449537823052
临高县,362,2694.795768723992
定安县,145,1211.9084633000684
琼海市,922,5391.371466663547
防城港市,396,635.4300385109115
百色市,609,168.2227501243025
五指山市,164,1450.2878467647085
澄迈县,2515,12113.009805999189
玉林市,1301,1014.504054897068
屯昌县,171,1397.0930660065196
琼中黎族苗族自治县,50,184.90030175729248
昌江黎族自治县,55,339.39932490388827
陵水黎族自治县,1042,9405.35076001011
河池市,482,143.98374955191778
保亭黎族苗族自治县,100,857.1404081702623
崇左市,334,192.70713131779368
重庆市,39821,4838.517618469015
万宁市,359,1889.612918846652
白沙黎族自治县,36,170.15966648705367
东方市,713,3137.3480828295096
三沙市,11,4074.074074074074
文昌市,1742,7083.662033686025
海南省洋浦经济开发区,9,784.6556233653007
乐东黎族自治县,237,856.9785899990236
来宾市,360,269.018083993424
钦州市,933,857.615589668168
三亚市,13705,71395.8261703081
儋州市,2742,8078.962875662934
贺州市,497,422.8707564026206
西藏自治区,1,0.008316914358237778
海西蒙古族藏族自治州,202,6.714220186535662
玉树藏族自治州,26,0.9737827715355805
拉萨市,2110,712.0197367821635
酒泉市,757,39.427083333333336
遵义市,2378,772.9060356875873
安顺市,747,809.4928478543562
定西市,556,283.5432709470141
黔西南布依族苗族自治州,966,574.7947161727953
贵州省贵安新区,2,11.142061281337046
和田地区,490,19.682983458260026
嘉峪关市,240,1960.7843137254902
平凉市,528,472.65240354489305
天水市,601,420.9567836380192
阿勒泰地区,135,11.440677966101694
金昌市,227,300.70207974566165
武威市,462,142.8055226790316
果洛藏族自治州,10,1.3468739056649515
张掖市,665,181.93258918800612
那曲市,67,1.8969852091780106
甘南藏族自治州,113,30.879379133191232
海东市,242,186.41195501463565
六盘水市,928,936.050030260238
海南藏族自治州,76,1.7078651685393258
白银市,423,210.4582317528235
山南市,118,14.888838418250181
黔东南苗族侗族自治州,889,293.5737401756819
黔南布依族苗族自治州,997,380.60698606604313
阿里地区,43,1.2753021428041817
西宁市,3158,4151.439463651899
庆阳市,1100,405.64959250654573
陇南市,435,156.255612629764
黄南藏族自治州,19,10.424668056622407
昌都市,135,12.293178651757014
铜仁市,762,423.0043299655823
临夏回族自治州,245,334.1972445778202
林芝市,117,10.243838374994528
海北藏族自治州,41,11.9220703692934
兰州市,7148,5418.435415403274
日喀则市,173,9.651863423343004
贵阳市,13528,16819.594678602512
毕节市,1129,420.49983239599237
图木舒克市,120,622.7296315516346
博尔塔拉蒙古自治州,151,5.5514705882352935
吐鲁番市,118,16.915380094324746
可克达拉市,46,469.5266966755468
攀枝花市,409,551.8823370665227
自贡市,802,1834.4007319304665
克拉玛依市,366,473.29626276994696
银川市,4863,5388.138781968183
克孜勒苏柯尔克孜自治州,119,16.421041011204945
喀什地区,1332,119.57126698863533
内江市,616,1143.9182915506035
塔城地区,204,21.498364332780344
丽江市,394,191.68085623935784
昌吉回族自治州,657,89.19309572129723
遂宁市,642,1206.3134160090192
乐山市,607,477.2012578616352
石河子市,283,45425.36115569823
白杨市,24,117.96800117968
昆明市,18588,8845.952505591777
中卫市,241,138.17539675259152
双河市,43,579.5148247978436
固原市,323,306.94668820678515
德宏傣族景颇族自治州,261,233.61976369495167
成都市,58480,40795.25636553889
巴中市,536,435.87866959420995
阿拉尔市,172,248.43285091140194
北屯市,37,406.14709110867176
达州市,787,474.43935374969857
昭通市,667,297.25032309817726
哈密市,391,28.49397326959234
红河哈尼族彝族自治州,600,186.48598247031765
雅安市,372,247.24179183836233
甘孜藏族自治州,134,8.952252426795294
眉山市,922,1291.3165266106441
昆玉市,25,140.33669580056468
阿坝藏族羌族自治州,96,11.565986361774415
泸州市,1424,1164.4451713140893
普洱市,409,92.39596981882256
铁门关市,54,915.2542372881355
玉溪市,503,336.63498862267437
阿克苏地区,828,64.78011532112316
五家渠市,98,1320.754716981132
保山市,362,189.90662050152133
西双版纳傣族自治州,493,258.169250104734
迪庆藏族自治州,116,50.0301906322781
宜宾市,1731,1304.3478260869563
吴忠市,354,211.2423916935195
楚雄彝族自治州,622,218.71373817644783
德阳市,1196,2023.3463035019454
绵阳市,3953,1951.4241990423063
文山壮族苗族自治州,531,168.80722278738557
临沧市,529,223.95326192794545
石嘴山市,231,567.0103092783504
大理白族自治州,642,226.8390926436294
新星市,80,1484.230055658627
巴音郭楞蒙古自治州,790,16.754113240839317
胡杨河市,68,1003.0386169867539
广安市,618,974.9171793658305
曲靖市,1255,434.25605536332176
伊犁哈萨克自治州,1003,35.968907515260334
怒江傈僳族自治州,84,57.5934178950977
凉山彝族自治州,839,139.22769286935164
广元市,635,389.1169802071205
乌鲁木齐市,8375,5891.124976259646
资阳市,437,760.396728728032
南充市,1581,1266.6239384713988
延安市,1042,281.38586589614107
咸阳市,5389,5287.9992149936215
商洛市,335,171.0318068106397
渭南市,1860,1427.3655130074437
安康市,849,360.72399728076135
榆林市,2747,640.0279589934763
宝鸡市,3511,1937.9588232047247
中国（四川）自由贸易试验区,2,166.68055671305945
汉中市,1189,438.7939624312654
铜川市,366,942.0849420849421
西安市,62325,61494.81993093241
