城市,全部企业,企业密度
北京市,5690,3467.283831001295
石家庄市,190,135.13513513513513
天津市,929,776.3663713855924
长治市,35,25.080616266571123
唐山市,92,68.2897862232779
巴彦淖尔市,5,0.7675775253300583
锡林郭勒盟,6,0.30017410097856756
赤峰市,18,1.9995334421968207
邢台市,11,8.847422182900345
太原市,316,452.2037779049799
衡水市,15,16.97408622835804
临汾市,21,10.343808491774208
运城市,26,18.33180568285976
阿拉善盟,3,0.12092873266688166
晋中市,32,19.521717911176182
吕梁市,12,5.676442762535477
包头市,64,23.048112935753384
保定市,60,27.045300878972277
承德市,15,3.7984299822739933
呼伦贝尔市,15,0.5928853754940712
廊坊市,47,73.2201277457548
乌兰察布市,6,1.1018069634200087
鄂尔多斯市,64,7.366312930181165
秦皇岛市,34,43.57298474945534
沧州市,27,18.875838926174495
朔州市,13,12.235294117647058
阳泉市,26,57.03005044966001
乌海市,13,77.89095266626721
邯郸市,24,19.892250310816408
忻州市,4,1.5903307888040712
兴安盟,5,0.906930764905407
呼和浩特市,118,68.66053764692191
大同市,17,12.09447922595333
通辽市,14,2.3784849051154415
张家口市,17,4.6199418430850345
晋城市,29,30.76923076923077
沈阳市,468,360.55469953775037
长春市,355,143.4691238279987
大连市,350,264.4103648863035
伊春市,1,0.3048780487804878
朝阳市,14,7.107320540156361
铁岭市,9,6.9310743165190605
吉林市,56,20.208581429757135
葫芦岛市,12,11.52848496493419
四平市,7,6.83460261667643
阜新市,8,7.746683451147478
佳木斯市,11,3.3877425315676004
牡丹江市,18,4.63594921060087
齐齐哈尔市,10,2.3665838362323983
大庆市,49,23.107757604338598
抚顺市,9,7.985094490284801
锦州市,17,16.932270916334662
双鸭山市,1,0.453494172599882
鞍山市,54,58.34683954619125
白山市,8,4.570122822050842
本溪市,12,14.261944378416924
松原市,9,4.090909090909091
辽阳市,14,29.51718321737297
鸡西市,6,2.6673779674579885
丹东市,34,22.236756049705686
哈尔滨市,239,45.03655687043039
辽源市,4,7.782101167315175
绥化市,3,0.860264387921888
延边朝鲜族自治州,17,3.923469270003923
白城市,4,1.5528553127062383
鹤岗市,4,2.7275826798499825
上海市,2919,4603.737875561864
黑河市,6,0.8973707038377553
营口市,21,38.8903292714545
盘锦市,24,59.040590405904055
通化市,5,3.2026646169613113
南京市,1153,1750.3351140298541
苏州市,983,1135.4553141156846
徐州市,173,147.04632384190393
无锡市,429,927.0744641768918
南通市,169,160.20475874490475
连云港市,58,76.16546290216677
常州市,194,443.7328453796889
湖州市,82,140.893470790378
宿迁市,50,58.65790708587517
杭州市,1659,984.3611768901188
扬州市,146,221.50712843317083
镇江市,95,247.39583333333331
泰州市,79,136.51287368239156
温州市,333,276.0049730625777
嘉兴市,178,421.5013023916647
盐城市,101,59.50978081546076
金华市,148,135.25863644671907
淮安市,44,43.86839481555334
绍兴市,105,126.82691146273703
舟山市,22,151.20274914089345
宁波市,461,492.2279239513196
衢州市,36,40.70096099491238
丽水市,45,26.049204052098407
马鞍山市,39,96.3200790318597
安庆市,37,27.330477175358247
滁州市,22,16.27700503107428
台州市,86,85.67443713887228
淮北市,14,51.07624954396206
合肥市,595,519.8776758409786
淮南市,22,39.76646241165519
铜陵市,14,46.54255319148936
芜湖市,44,73.01692665117822
蚌埠市,23,38.64896656024197
黄山市,8,8.157438564290812
阜阳市,30,29.650128483890096
南平市,27,10.273972602739725
亳州市,8,9.388569416735123
宿州市,19,19.116611329107556
池州市,11,13.096797237766399
龙岩市,58,30.481395837712842
莆田市,41,99.24957637375938
厦门市,1103,5768.828451882845
三明市,34,14.805138253864577
六安市,22,14.23856061096369
宁德市,59,43.92495533055389
福州市,914,746.0615459962452
宣城市,13,10.557946885405668
宜春市,33,17.67636188333601
九江市,42,22.014886256421008
赣州市,52,13.210375225465539
枣庄市,46,100.78878177037686
抚州市,19,10.107458240238323
萍乡市,15,39.15426781519186
南昌市,256,355.8026407227241
景德镇市,5,9.502090459901178
漳州市,104,80.73111338296744
吉安市,25,9.892762454987931
上饶市,32,14.073976338127279
青岛市,774,685.3803240945718
泉州市,225,199.34437848852662
新余市,12,37.974683544303794
鹰潭市,6,16.85393258426966
潍坊市,116,71.85777117016663
日照市,67,125.02332524724761
济宁市,118,105.47957450612317
威海市,64,110.4019320338106
东营市,92,111.6098507824821
济南市,880,859.0394377196408
泰安市,84,108.23347506764593
烟台市,212,58.318661971830984
淄博市,125,209.55574182732605
鹤壁市,7,32.71028037383177
聊城市,45,52.1557719054242
平顶山市,24,30.34134007585335
新乡市,46,55.48184778675672
临沂市,115,66.89546855912977
南阳市,46,17.351288144543773
漯河市,9,34.39052350019106
洛阳市,71,46.60015752165923
濮阳市,16,37.461952704284705
许昌市,19,38.16027314721832
三门峡市,11,11.07085346215781
德州市,54,52.13361652828731
郑州市,674,890.6884731168017
开封市,14,22.435897435897434
焦作市,20,50.35246727089628
菏泽市,29,23.85849444672974
滨州市,54,58.87483645878761
安阳市,25,34.00435255712731
荆门市,15,12.156576707999028
黄冈市,27,15.466575012888812
荆州市,32,22.696645152138448
湘潭市,27,53.935277666799834
襄阳市,65,32.94809407948094
潜江市,4,19.96007984031936
商丘市,12,11.210762331838565
仙桃市,5,19.70055161544523
株洲市,54,44.038492904909475
神农架林区,2,6.186644889676654
黄石市,29,63.52683461117196
孝感市,26,29.20035938903863
天门市,3,11.441647597254006
鄂州市,16,100.25062656641603
衡阳市,27,17.64821230145761
周口市,10,8.360504974500458
邵阳市,10,4.802151363810987
十堰市,59,24.930279726189468
宜昌市,102,48.377916903813315
咸宁市,23,23.58604239539846
济源市,9,46.60797514241325
驻马店市,6,3.977988463833455
恩施土家族苗族自治州,34,14.166666666666668
随州市,10,10.401497815685458
武汉市,1103,1287.175507489074
信阳市,23,12.159018820046521
揭阳市,22,41.785375118708444
阳江市,7,8.799497171590195
云浮市,6,7.7071290944123305
韶关市,30,16.292836582849073
怀化市,14,5.077430820005077
河源市,18,11.498658489842851
益阳市,15,12.175324675324676
肇庆市,35,23.50413001141629
郴州市,17,8.789163478440699
清远市,20,10.506408909434754
常德市,19,10.452769984045771
珠海市,444,2556.9261601188623
岳阳市,29,19.51810472472742
张家界市,11,11.537654709460876
汕头市,87,395.6271827706635
湛江市,68,51.270451632360704
娄底市,29,35.75832305795314
潮州市,17,54.036872218690405
江门市,66,69.44444444444444
北海市,25,62.672348959639
茂名市,21,18.377526909950117
长沙市,649,549.0693739424703
梅州市,29,18.27979559406499
永州市,11,4.941821285772047
湘西土家族苗族自治州,3,1.9392372333548802
汕尾市,6,12.340600575894692
梧州市,10,7.954183900731785
佛山市,364,958.4698187333453
惠州市,140,123.39150361360831
东莞市,381,1548.7301225976391
深圳市,2130,10390.243902439024
中山市,133,745.6536242690631
广州市,3130,4210.158183579038
南宁市,476,215.39436173582513
柳州市,67,36.02731623380115
桂林市,70,25.300899989156754
贵港市,17,16.034710431993965
定安县,1,8.357989402069437
百色市,19,5.248328821612065
防城港市,8,12.836970474967908
澄迈县,11,52.97936694472806
玉林市,23,17.93512164691204
河池市,4,1.1948858883976579
崇左市,6,3.461804754211862
重庆市,1064,129.2831105710814
万宁市,1,5.263545734948892
东方市,1,4.400207689802959
文昌市,1,4.0663961157784305
来宾市,6,4.483634733223734
钦州市,10,9.192021325489474
海口市,344,1492.5114107703787
三亚市,40,208.37891622125673
儋州市,5,14.73187978786093
贺州市,2,1.7016931847187953
西藏自治区,1,0.008316914358237778
海西蒙古族藏族自治州,7,0.232670996563117
拉萨市,29,9.786053254352009
酒泉市,13,0.6770833333333334
临高县,1,7.444187206419866
琼海市,1,5.847474475773912
遵义市,22,7.150518412584912
定西市,7,3.569789382426437
五指山市,1,8.843218577833587
黔西南布依族苗族自治州,7,4.165179102701416
嘉峪关市,6,49.01960784313725
和田地区,7,0.2811854779751432
平凉市,10,8.951750067138125
天水市,21,14.708972473208657
陵水黎族自治县,1,9.026248330144059
阿勒泰地区,5,0.423728813559322
金昌市,10,13.246787653993906
武威市,12,3.709234355299522
张掖市,13,3.5565769314948565
六盘水市,5,5.043373007867662
白银市,5,2.4876859545251007
山南市,2,0.2523531935296641
黔东南苗族侗族自治州,6,1.9813750743015652
黔南布依族苗族自治州,4,1.5270089711777057
西宁市,100,131.45786775338505
庆阳市,14,5.1628129955378546
陇南市,10,3.592083048960092
昌都市,1,0.09106058260560751
铜仁市,5,2.775618963028755
临夏回族自治州,3,4.092211158095758
林芝市,4,0.3502166965810095
兰州市,416,315.34263189812003
日喀则市,2,0.1115822361080116
贵阳市,298,370.5085167226159
毕节市,7,2.6071734515251963
博尔塔拉蒙古自治州,6,0.2205882352941176
吐鲁番市,3,0.4300520362963918
攀枝花市,10,13.493455673998112
自贡市,26,59.469350411710884
安顺市,1,1.083658430862592
克拉玛依市,20,25.863183757920602
银川市,140,155.11812245024586
喀什地区,10,0.8976821845993643
内江市,18,33.42618384401114
塔城地区,4,0.42153655554471264
丽江市,8,3.8919970810021893
昌吉回族自治州,17,2.307888321555636
遂宁市,12,22.547914317925592
乐山市,7,5.50314465408805
石河子市,5,802.5682182985554
昆明市,452,215.10493504021318
中卫市,5,2.8667094761948446
固原市,8,7.602394754347619
德宏傣族景颇族自治州,6,5.370569280343717
成都市,1427,995.4656435298222
巴中市,7,5.692445311864683
甘南藏族自治州,1,0.2732688418866481
海东市,3,2.310892004313665
北屯市,1,10.97694840834248
达州市,8,4.822763443453098
昭通市,10,4.456526583181069
哈密市,6,0.4372476716561484
红河哈尼族彝族自治州,19,5.905389444893392
雅安市,3,1.993885418051309
海南藏族自治州,1,0.02247191011235955
眉山市,22,30.812324929971986
泸州市,29,23.714122168615585
普洱市,10,2.259070166719378
玉溪市,9,6.023290054878865
阿克苏地区,16,1.2517896680410274
五家渠市,1,13.477088948787062
保山市,4,2.098415696149407
西双版纳傣族自治州,6,3.1420192710515287
宜宾市,32,24.11272699871901
吴忠市,7,4.177109440267334
楚雄彝族自治州,17,5.977706670417384
绵阳市,99,48.871994865972255
德阳市,34,57.51987819319911
文山壮族苗族自治州,7,2.2253306205493386
临沧市,5,2.1167605097159305
石嘴山市,8,19.6367206676485
大理白族自治州,7,2.473323440039573
巴音郭楞蒙古自治州,53,1.1240101288158024
海北藏族自治州,1,0.29078220412910727
广安市,11,17.352894778356205
曲靖市,21,7.266435986159169
伊犁哈萨克自治州,15,0.5379198531693968
凉山彝族自治州,17,2.821061714873633
广元市,17,10.41730498192291
乌鲁木齐市,311,218.76296926767162
资阳市,13,22.62049765094832
南充市,33,26.438070821983658
延安市,24,6.481056412195188
咸阳市,46,45.1378667451673
克孜勒苏柯尔克孜自治州,1,0.13799194127062978
商洛市,3,1.531628120692296
阿拉尔市,1,1.4443770401825693
阿坝藏族羌族自治州,3,0.3614370738054505
迪庆藏族自治州,2,0.8625894936599672
渭南市,23,17.65021870923183
安康市,20,8.497620666213459
榆林市,67,15.610438024231128
宝鸡市,58,32.01413037478611
汉中市,22,8.118979960881278
铜川市,8,20.592020592020592
西安市,1771,1747.4099654662061
