城市,全部企业,企业密度
北京市,18313,11159.291528493271
石家庄市,814,578.9473684210526
天津市,4045,3380.4111649674073
长治市,142,101.75564313865998
唐山市,329,244.21021377672207
巴彦淖尔市,47,7.215228738102548
锡林郭勒盟,51,2.551479858317824
赤峰市,128,14.218904477844058
邢台市,68,54.693155312474865
太原市,1220,1745.8500286204921
衡水市,90,101.84451737014824
临汾市,115,56.644665550192094
运城市,130,91.6590284142988
阿拉善盟,15,0.6046436633344082
晋中市,129,78.69692532942899
吕梁市,78,36.8968779564806
包头市,267,96.15384615384615
保定市,300,135.2265043948614
承德市,78,19.751835907824763
呼伦贝尔市,60,2.3715415019762847
廊坊市,210,327.15376226826606
乌兰察布市,48,8.81445570736007
鄂尔多斯市,232,26.702884371906723
秦皇岛市,114,146.09765474817377
沧州市,121,84.5917225950783
朔州市,59,55.529411764705884
阳泉市,64,140.38166264531694
乌海市,31,185.73996405032952
邯郸市,159,131.7861583091587
忻州市,52,20.674300254452927
兴安盟,28,5.078812283470279
呼和浩特市,656,381.7060397998371
大同市,72,51.22367672168469
通辽市,87,14.7805847675031
张家口市,112,30.437263907383755
晋城市,129,136.87002652519894
山西转型综合改革示范区,4,67.84605729599538
沈阳市,1814,1397.5346687211093
七台河市,7,11.308562197092083
长春市,1283,518.5095376656967
大连市,1214,917.1262370627785
伊春市,3,0.9146341463414633
朝阳市,64,32.490608183571936
铁岭市,38,29.264536003080476
吉林市,221,79.75172314243441
葫芦岛市,45,43.23181861850321
四平市,37,36.12575668814684
阜新市,41,39.70175268713082
佳木斯市,35,10.779180782260546
牡丹江市,63,16.225822237103046
齐齐哈尔市,38,8.993018577683113
大庆市,161,75.92548927139825
抚顺市,48,42.587170614852276
锦州市,74,73.70517928286853
双鸭山市,7,3.174459208199174
鞍山市,151,163.15505132360886
白山市,35,19.994287346472433
本溪市,40,47.539814594723076
松原市,61,27.727272727272727
辽阳市,45,94.87666034155598
鸡西市,21,9.33582288610296
丹东市,92,60.17004578155657
哈尔滨市,891,167.89779151277605
辽源市,21,40.856031128404666
绥化市,34,9.74966306311473
延边朝鲜族自治州,69,15.924669390015923
白城市,22,8.540704219884311
鹤岗市,13,8.864643709512444
大兴安岭地区,6,0.7235104728140939
上海市,8966,14140.840627710748
黑河市,26,3.8886063832969398
营口市,79,146.30171487832882
盘锦市,75,184.50184501845018
通化市,33,21.137586471944655
南京市,4161,6316.69072808172
乌鲁木齐市,1063,747.7332357927169
苏州市,3786,4373.1778425655975
徐州市,754,640.8839779005524
扬州市,492,746.4486793775345
无锡市,1449,3131.307455926145
南通市,566,536.5437482225803
连云港市,251,329.6126066973079
常州市,779,1781.7932296431838
湖州市,318,546.3917525773195
宿迁市,286,335.523228531206
杭州市,6632,3935.0713231677323
镇江市,300,781.25
泰州市,278,480.38707447727666
温州市,1084,898.4666390385412
嘉兴市,751,1778.3566185176414
盐城市,409,240.98515201508366
金华市,718,656.1871687077316
淮安市,262,261.2163509471585
绍兴市,385,465.03200869670246
舟山市,87,597.9381443298969
宁波市,1801,1922.9988959573245
衢州市,146,165.06500847936687
丽水市,176,101.88133140376266
马鞍山市,159,392.68955297604344
安庆市,141,104.15127788447333
滁州市,124,91.74311926605503
台州市,322,320.7810320781032
亳州市,66,77.45569768806477
淮北市,74,269.97446187522803
合肥市,3107,2714.7225862822193
淮南市,87,157.2582831733637
铜陵市,49,162.89893617021275
芜湖市,255,423.166279455692
蚌埠市,112,188.20366324987396
黄山市,39,39.76751300091771
阜阳市,201,198.65586084206365
南平市,136,51.7503805175038
宿州市,94,94.5769192071637
池州市,47,55.95904274318371
龙岩市,243,127.70653773386587
莆田市,284,687.4848704914064
厦门市,4781,25005.230125523012
三明市,178,77.50925321140866
六安市,125,80.9009125622937
宁德市,327,243.4484812388326
福州市,3934,3211.166435393029
宣城市,65,52.78973442702834
宜春市,189,101.23734533183352
九江市,221,115.8402348254534
赣州市,343,87.13766735258999
枣庄市,250,547.7651183172655
抚州市,106,56.388977550803276
萍乡市,77,200.99190811798485
南昌市,1132,1573.3148019457956
景德镇市,49,93.12048650703154
漳州市,469,364.06627092895894
吉安市,144,56.98231174073048
上饶市,225,98.95764612745744
青岛市,3263,2889.400513592491
泉州市,1081,957.7389917604323
新余市,67,212.0253164556962
鹰潭市,41,115.16853932584269
潍坊市,659,408.22647587189493
日照市,302,563.5379735025191
济宁市,632,564.9414498972021
威海市,344,593.4103846817319
东营市,439,532.573092320757
济南市,3814,3723.1550175712614
泰安市,397,511.53201906970753
烟台市,868,238.77640845070422
淄博市,515,863.3696563285833
鹤壁市,59,275.7009345794392
聊城市,309,358.13630041724616
平顶山市,125,158.02781289506953
新乡市,185,223.13351827282594
临沂市,753,438.01989413064973
南阳市,284,107.12534419674851
漯河市,71,271.30301872372945
洛阳市,422,276.9755841428196
濮阳市,69,161.5546710372278
许昌市,123,247.03755774251857
三门峡市,39,39.2512077294686
德州市,294,283.83857887623094
郑州市,3393,4483.836779355056
开封市,126,201.92307692307693
焦作市,91,229.10372608257805
菏泽市,229,188.399835458659
滨州市,333,363.06149149585696
安阳市,139,189.06420021762784
荆门市,81,65.64551422319475
黄冈市,146,83.63407229191728
荆州市,133,94.33293141357542
湘潭市,113,225.72912504994005
襄阳市,289,146.49229521492293
潜江市,17,84.83033932135727
商丘市,72,67.26457399103138
仙桃市,44,173.36485421591803
株洲市,232,189.20241396183332
神农架林区,4,12.373289779353309
黄石市,120,262.8696604600219
孝感市,118,132.5247079964061
天门市,16,61.02212051868803
鄂州市,61,382.2055137844611
衡阳市,110,71.9001241911236
周口市,122,101.9981606889056
邵阳市,67,32.17441413753361
十堰市,230,97.18583622073861
宜昌市,384,182.1286283437678
咸宁市,114,116.90473187284455
驻马店市,72,47.73586156600146
济源市,28,145.00258933195235
恩施土家族苗族自治州,180,75.0
随州市,80,83.21198252548366
武汉市,4456,5200.049013029297
信阳市,129,68.1962359906957
揭阳市,66,125.35612535612533
阳江市,52,65.36769327467002
