城市,全部企业,企业密度
北京市,141290,86097.10588438892
石家庄市,7124,5066.856330014224
天津市,32459,27126.02373391275
长治市,1646,1179.5055535650306
唐山市,2900,2152.612826603325
巴彦淖尔市,424,65.09057414798895
锡林郭勒盟,417,20.862100018010445
赤峰市,1198,133.08005909732174
邢台市,1590,1278.8546609828682
太原市,12969,18558.958214081278
衡水市,1205,1363.584927011429
临汾市,1361,670.3773027287951
运城市,3389,2389.4803638158355
阿拉善盟,124,4.998387616897775
晋中市,1333,813.2015617374329
吕梁市,852,403.02743614001884
包头市,1827,657.9515989628349
保定市,6486,2923.597025016903
承德市,1012,256.26740947075206
呼伦贝尔市,532,21.027667984189723
廊坊市,3371,5251.596821934881
乌兰察布市,503,92.3681504333774
鄂尔多斯市,2114,243.31852397504662
秦皇岛市,1047,1341.7916186082275
沧州市,1483,1036.7729306487695
朔州市,499,469.6470588235294
阳泉市,794,1741.6100021934633
乌海市,264,1581.7855002995805
邯郸市,3018,2501.4504765851634
忻州市,585,232.58587786259542
兴安盟,376,68.2011935208866
呼和浩特市,5313,3091.469801000814
大同市,975,693.6539556061468
雄安新区,3,25.64102564102564
通辽市,715,121.47262193982434
张家口市,1935,525.8580862570318
晋城市,1116,1184.0848806366048
山西转型综合改革示范区,210,3561.9180080397573
沈阳市,15127,11654.083204930663
七台河市,113,182.5525040387722
长春市,10389,4198.593598448108
大连市,9155,6916.219687240311
伊春市,100,30.487804878048777
朝阳市,781,396.4869529901513
铁岭市,330,254.13939160569888
吉林市,1336,482.1190141099202
葫芦岛市,453,435.2003074262657
四平市,331,323.1790665885569
阜新市,359,347.63241987024304
佳木斯市,501,154.29627348321526
牡丹江市,560,144.2295309964715
齐齐哈尔市,537,127.08555200567979
大庆市,1218,574.3928318792737
抚顺市,750,665.4245408570669
锦州市,665,662.3505976095618
双鸭山市,129,58.50074826538478
鞍山市,901,973.5278227984874
白山市,238,135.96115395601257
本溪市,273,324.459234608985
松原市,531,241.36363636363635
辽阳市,326,687.3286949188278
鸡西市,235,104.4723037254379
丹东市,558,364.9444081098757
哈尔滨市,8110,1528.2279339715083
辽源市,147,285.9922178988327
绥化市,473,135.63501849568433
延边朝鲜族自治州,632,145.86073992014585
白城市,267,103.65309212314142
鹤岗市,145,98.87487214456188
大兴安岭地区,39,4.70281807329161
上海市,92397,145725.10054412112
黑河市,242,36.19395172145613
营口市,806,1492.6478758472535
盘锦市,564,1387.4538745387454
通化市,292,187.03561363054058
杭州市,61029,36211.31902617665
南京市,39752,60346.33256974394
中国（江苏）自由贸易试验区苏州片区,41,1474.820143884892
南通市,7144,6772.205896293488
苏州市,36920,42645.99206220863
徐州市,9350,7947.301317467062
扬州市,4575,6941.062414943538
镇江市,2955,7695.3125
无锡市,12104,26156.898168757805
连云港市,3001,3940.9061063690083
常州市,7252,16587.37419945105
滁州市,1789,1323.6164545723586
湖州市,3826,6573.883161512027
宿迁市,3631,4259.737212576255
泰州市,2928,5059.616381544842
温州市,10110,8379.610443431413
嘉兴市,6175,14622.30641723893
盐城市,4314,2541.833608296017
金华市,8170,7466.6422957411805
淮安市,3521,3510.4685942173473
绍兴市,4342,5244.5947578209925
舟山市,1002,6886.597938144329
宁波市,15507,16557.43691260979
衢州市,1616,1827.0209157716222
丽水市,1779,1029.8118668596237
马鞍山市,1249,3084.712274635712
安庆市,2100,1551.1892450879006
台州市,3744,3729.8266586969517
亳州市,1326,1556.1553808238468
淮北市,957,3491.426486683692
合肥市,31993,27953.691568370465
淮南市,1069,1932.2885599117908
铜陵市,665,2210.7712765957444
芜湖市,5561,9228.343843345503
蚌埠市,1679,2821.374558897664
黄山市,559,570.0010196798205
阜阳市,3379,3339.5928049021545
南平市,1294,492.38964992389646
宿州市,1996,2008.2503269946674
池州市,546,650.0773901654958
龙岩市,3020,1587.1347487912549
莆田市,3835,9283.466473008955
厦门市,31033,162306.48535564853
三明市,1885,820.8142826039625
六安市,2228,1441.9778655103228
宁德市,2767,2060.0059559261463
福州市,27622,22546.730879111907
宣城市,963,782.1002192804352
宜春市,2704,1448.3903797739567
九江市,4567,2393.856798406541
赣州市,4876,1238.726723064807
枣庄市,3293,7215.1621384750215
抚州市,1522,809.6606021917224
萍乡市,1558,4066.8232837379273
南昌市,11292,15694.232105628907
景德镇市,636,1208.6659064994299
漳州市,4364,3387.6017192622107
吉安市,2024,800.9180483558229
上饶市,2778,1221.7970708536745
青岛市,25229,22340.387850881078
海口市,40212,174467.6420055188
江西省赣江新区直管区,2,43.01075268817204
泉州市,10134,8978.470807123238
新余市,817,2585.4430379746836
鹰潭市,575,1615.1685393258426
潍坊市,8568,5307.563649879205
日照市,2936,5478.634073521179
济宁市,6206,5547.510503262715
威海市,3183,5490.771088494049
东营市,3021,3664.927817542157
济南市,32538,31762.983209683716
泰安市,4452,5736.3741785852335
烟台市,7815,2149.812940140845
淄博市,4809,8062.028499580888
鹤壁市,882,4121.4953271028035
聊城市,3512,4070.468242929995
平顶山市,1439,1819.2161820480403
新乡市,2332,2812.688457363406
临沂市,9296,5407.48065848409
南阳市,3689,1391.4978688091735
漯河市,1093,4176.538020634314
洛阳市,4661,3059.2018902599107
濮阳市,1327,3107.000702411613
许昌市,1638,3289.817232375979
三门峡市,711,715.5797101449275
德州市,3490,3369.3763274763464
郑州市,30931,40875.20053705607
开封市,1725,2764.423076923077
焦作市,1137,2862.537764350453
菏泽市,4221,3472.6450020567668
滨州市,3488,3802.878325337985
安阳市,2467,3355.5495103373228
荆门市,1094,886.619661236729
黄冈市,1914,1096.4083175803403
荆州市,1669,1183.771898716221
湘潭市,1066,2129.4446664003194
襄阳市,3516,1782.2384428223843
潜江市,234,1167.6646706586826
商丘市,1747,1632.1001494768311
仙桃市,365,1438.1402679275018
株洲市,2346,1913.2278584244007
神农架林区,31,95.89299578998815
黄石市,1247,2731.6538882803943
孝感市,1345,1510.557053009883
天门市,292,1113.6536994660564
鄂州市,682,4273.182957393483
衡阳市,2396,1566.1154323812013
周口市,2354,1968.062870997408
邵阳市,1427,685.2669996158278
十堰市,2149,908.0537479929012
宜昌市,4240,2011.0036046291025
咸宁市,1611,1652.04844778204
济源市,332,1719.3164163645777
驻马店市,1388,920.2413313001392
恩施土家族苗族自治州,1754,730.8333333333334
随州市,689,716.6631995007281
武汉市,49595,57876.21876148743
信阳市,1713,905.5825755973779
揭阳市,701,1331.4339981006647
阳江市,765,961.659333752357
云浮市,359,461.1432241490044
韶关市,1065,578.3956986911421
怀化市,1037,376.09255431037604
河源市,1172,748.6904305608789
益阳市,852,691.5584415584416
肇庆市,1360,913.3033375864616
郴州市,1671,863.9230689690828
清远市,850,446.52237865097703
常德市,948,521.5382076250206
珠海市,9733,56050.816028011
岳阳市,1579,1062.7271503567101
张家界市,513,538.0742605412208
汕头市,1779,8089.893771827706
湛江市,2101,1584.106159993968
娄底市,1209,1490.7521578298397
潮州市,686,2180.5467260012715
江门市,2014,2119.107744107744
北海市,1113,2790.1729756831282
茂名市,1504,1316.1809748840465
长沙市,36997,31300.338409475462
梅州市,1233,777.2064816373149
永州市,1057,474.8640999146412
湘西土家族苗族自治州,523,338.07369101486745
汕尾市,701,1441.79350061703
梧州市,681,541.6799236398346
佛山市,14299,37651.53829139589
惠州市,8022,7070.333157059757
东莞市,17288,70274.13742642515
深圳市,113491,553614.6341463415
中山市,6152,34490.684936114856
广州市,105617,142065.26417733778
南宁市,17364,7857.369111724512
柳州市,2670,1435.7154379738668
桂林市,2206,797.3397910868543
贵港市,847,798.9058668175816
临高县,373,2776.68182799461
定安县,158,1320.562325526971
琼海市,983,5748.067409685756
防城港市,423,678.7548138639281
百色市,650,179.54809126567594
五指山市,172,1521.033595387377
澄迈县,2585,12450.151232011094
玉林市,1398,1090.1434809731752
屯昌县,174,1421.6034706733008
琼中黎族苗族自治县,54,199.69232589787586
昌江黎族自治县,56,345.5702217203226
陵水黎族自治县,1122,10127.450626421632
河池市,512,152.9453937149002
保亭黎族苗族自治县,107,917.1402367421807
崇左市,364,210.01615508885297
重庆市,42195,5126.974483596598
万宁市,375,1973.8296506058343
白沙黎族自治县,41,193.79295349914446
东方市,738,3247.3532750745835
三沙市,11,4074.074074074074
文昌市,1025,4168.056018672891
海南省洋浦经济开发区,10,871.8395815170007
乐东黎族自治县,245,885.9061373407627
来宾市,384,286.95262292631895
钦州市,969,890.7068664399301
三亚市,14040,73140.99959366112
儋州市,2828,8332.35120801414
贺州市,542,461.1588530587935
西藏自治区,1,0.008316914358237778
海西蒙古族藏族自治州,216,7.179562179661896
玉树藏族自治州,28,1.048689138576779
拉萨市,2267,764.9994044005518
酒泉市,802,41.770833333333336
遵义市,2577,837.5857249650599
安顺市,806,873.4286952752492
定西市,610,311.0816461828752
黔西南布依族苗族自治州,1059,630.1320956801142
贵州省贵安新区,2,11.142061281337046
嘉峪关市,268,2189.5424836601305
和田地区,532,21.370096326110883
平凉市,562,503.0883537731627
天水市,626,438.4674651537438
阿勒泰地区,142,12.033898305084746
金昌市,260,344.4164790038416
武威市,521,161.0425915925876
果洛藏族自治州,10,1.3468739056649515
张掖市,721,197.25322827752242
那曲市,70,1.981924845409862
甘南藏族自治州,122,33.33879871017106
海东市,284,218.76444307502695
六盘水市,1021,1029.8567682065766
海南藏族自治州,81,1.8202247191011236
白银市,474,235.83262848897954
山南市,126,15.898251192368837
黔东南苗族侗族自治州,967,319.3316161416023
黔南布依族苗族自治州,1092,416.87344913151367
阿里地区,47,1.3939349002743382
西宁市,3384,4448.53424477455
陇南市,474,170.26473652070837
庆阳市,1184,436.6264704797728
黄南藏族自治州,21,11.522001536266872
昌都市,149,13.568026808235519
铜仁市,830,460.7527478627734
临夏回族自治州,267,364.2067930705224
海北藏族自治州,46,13.375981389938936
林芝市,127,11.119380116447052
兰州市,7681,5822.46816252274
日喀则市,190,10.600312430261102
贵阳市,14722,18304.115379833394
毕节市,1220,454.39308726581993
图木舒克市,125,648.6766995329527
博尔塔拉蒙古自治州,176,6.470588235294117
吐鲁番市,129,18.49223756074485
可克达拉市,54,551.1835134886854
攀枝花市,438,591.0133585211173
自贡市,878,2008.2342177493138
克拉玛依市,400,517.263675158412
银川市,5157,5713.886839113699
克孜勒苏柯尔克孜自治州,132,18.21493624772313
喀什地区,1442,129.44577101922835
内江市,704,1307.3351903435469
塔城地区,228,24.02758366604862
丽江市,437,212.6003405497446
昌吉回族自治州,719,97.61010018814719
遂宁市,739,1388.575723412251
乐山市,678,533.0188679245283
石河子市,323,51845.906902086674
白杨市,32,157.29066823957334
昆明市,20227,9625.94584304954
中卫市,268,153.65562792404367
双河市,45,606.4690026954178
固原市,340,323.10177705977384
德宏傣族景颇族自治州,285,255.10204081632654
成都市,64347,44888.03627485176
巴中市,606,492.8031227128568
阿拉尔市,197,284.54227691596617
北屯市,36,395.1701427003293
达州市,900,542.5608873884736
昭通市,746,332.4568831053077
哈密市,410,29.878590896503475
红河哈尼族彝族自治州,685,212.90482998694597
雅安市,416,276.4854446364482
甘孜藏族自治州,150,10.021178089696225
眉山市,1029,1441.1764705882351
昆玉市,32,179.6309706247228
阿坝藏族羌族自治州,106,12.770776607792582
泸州市,1554,1270.7498568975386
普洱市,446,100.75452943568426
铁门关市,61,1033.8983050847457
玉溪市,561,375.4517467541159
阿克苏地区,902,70.56964253581292
五家渠市,110,1482.4797843665767
保山市,396,207.7431539187913
西双版纳傣族自治州,559,292.7314620863008
迪庆藏族自治州,125,53.911843353747955
宜宾市,1906,1436.214301861201
吴忠市,392,233.91812865497073
楚雄彝族自治州,819,287.98480959246103
德阳市,1302,2202.6729825748603
绵阳市,4257,2101.495779236807
文山壮族苗族自治州,609,193.60376398779246
临沧市,568,240.4639939037297
石嘴山市,247,606.2837506136475
大理白族自治州,705,249.09900360398558
新星市,87,1614.1001855287568
巴音郭楞蒙古自治州,845,17.920538846214207
胡杨河市,80,1180.0454317491221
广安市,703,1109.0077299258558
曲靖市,1392,481.66089965397924
伊犁哈萨克自治州,1111,39.84193045807999
怒江傈僳族自治州,91,62.39286938635584
凉山彝族自治州,915,151.83949818290435
广元市,717,439.3651571787487
乌鲁木齐市,9071,6380.703839958358
资阳市,501,871.7591787019314
南充市,1736,1390.8027559685947
延安市,1101,297.31846290945424
