城市,全部企业,企业密度
拉萨市,6,2.024700673314209
酒泉市,5,0.2604166666666667
遵义市,4,1.3000942568336205
防城港市,2,3.209242618741977
定西市,3,1.5299097353256157
黔西南布依族苗族自治州,3,1.7850767583006069
金昌市,3,3.9740362961981717
崇左市,3,1.730902377105931
张掖市,2,0.5471656817684395
山南市,1,0.12617659676483206
黔东南苗族侗族自治州,1,0.3302291790502609
来宾市,4,2.9890898221491553
黔南布依族苗族自治州,1,0.38175224279442643
西宁市,20,26.291573550677008
庆阳市,2,0.7375447136482649
钦州市,2,1.838404265097895
昌都市,1,0.09106058260560751
临夏回族自治州,1,1.364070386031919
兰州市,67,50.7883565797453
贵阳市,50,62.16585851050603
自贡市,5,11.436413540713632
克拉玛依市,5,6.4657959394801505
银川市,27,29.915637901118846
内江市,5,9.285051067780874
塔城地区,2,0.21076827777235632
和田地区,1,0.040169353996449025
乐山市,3,2.358490566037736
石河子市,2,321.02728731942216
天水市,2,1.4008545212579675
昆明市,67,31.88502355684576
中卫市,1,0.573341895238969
武威市,1,0.30910286294162687
成都市,233,162.5392396232996
巴中市,1,0.813206473123526
甘南藏族自治州,1,0.2732688418866481
海东市,2,1.5405946695424433
达州市,1,0.6028454304316373
红河哈尼族彝族自治州,3,0.9324299123515882
眉山市,2,2.8011204481792715
泸州市,4,3.270913402567667
玉溪市,2,1.3385089010841922
阿克苏地区,1,0.07823685425256421
保山市,1,0.5246039240373518
西双版纳傣族自治州,1,0.5236698785085881
宜宾市,6,4.521136312259814
吴忠市,1,0.5967299200381907
楚雄彝族自治州,2,0.7032596082843982
绵阳市,12,5.923878165572394
德阳市,14,23.6846557266114
临沧市,1,0.42335210194318607
石嘴山市,1,2.4545900834560626
大理白族自治州,2,0.7066638400113066
巴音郭楞蒙古自治州,8,0.16966190623634753
曲靖市,4,1.3840830449826989
伊犁哈萨克自治州,5,0.17930661772313228
凉山彝族自治州,3,0.49783442027181757
日喀则市,1,0.0557911180540058
乌鲁木齐市,55,38.68798491872006
资阳市,1,1.7400382808421786
南充市,10,8.01153661272232
延安市,4,1.080176068699198
博尔塔拉蒙古自治州,1,0.036764705882352935
攀枝花市,2,2.6986911347996223
咸阳市,8,7.850063781768226
丽江市,2,0.9729992702505473
遂宁市,1,1.8789928598271326
固原市,1,0.9502993442934524
德宏傣族景颇族自治州,1,0.8950948800572861
普洱市,1,0.2259070166719378
迪庆藏族自治州,1,0.4312947468299836
渭南市,5,3.837004067224311
文山壮族苗族自治州,1,0.3179043743641913
安康市,4,1.699524133242692
榆林市,6,1.3979496738117427
广安市,2,3.155071777882947
宝鸡市,9,4.967709885742672
广元市,1,0.6127826459954654
汉中市,4,1.4761781747056868
铜川市,2,5.148005148005148
西安市,267,263.4435125801677
