城市,全部企业,企业密度
北京市,69851,42564.71755347477
石家庄市,2613,1858.4637268847794
天津市,21438,17915.761323750627
长治市,934,669.294159799355
唐山市,1213,900.3859857482184
巴彦淖尔市,234,35.922628185446726
锡林郭勒盟,233,11.656760921334373
赤峰市,619,68.761733373324
邢台市,424,341.0279095954315
太原市,7746,11084.7166571265
衡水市,419,474.1428086454679
临汾市,810,398.97547039700515
运城市,1707,1203.5535500246774
阿拉善盟,67,2.7007416962270234
晋中市,798,486.8228404099561
吕梁市,510,241.24881740775777
包头市,1080,388.93690579083835
保定市,1840,829.3892269551499
承德市,293,74.19599898708533
呼伦贝尔市,323,12.766798418972332
廊坊市,1014,1579.6853092381991
乌兰察布市,261,47.92860290877038
鄂尔多斯市,1134,130.52185723164752
秦皇岛市,375,480.5843906189927
沧州市,468,327.18120805369125
朔州市,265,249.41176470588235
阳泉市,332,728.2298749725817
乌海市,143,856.8004793289393
邯郸市,742,615.0020721094073
忻州市,356,141.53944020356232
兴安盟,189,34.281982913424386
呼和浩特市,2892,1682.7650413126962
大同市,557,396.2720546385885
雄安新区,2,17.094017094017094
通辽市,471,80.01902787924092
张家口市,614,166.86142892083595
晋城市,682,723.6074270557029
山西转型综合改革示范区,100,1696.1514323998845
沈阳市,9716,7485.362095531586
七台河市,70,113.08562197092084
长春市,6329,2557.7917879081797
大连市,6434,4860.617964795648
伊春市,59,17.987804878048777
朝阳市,534,271.09351203167836
铁岭市,223,171.73661917597227
吉林市,822,296.63310598679226
葫芦岛市,343,329.5225285810356
四平市,209,204.06170669791055
阜新市,239,231.4321681030309
佳木斯市,216,66.52294425623651
牡丹江市,316,81.3866639194375
齐齐哈尔市,305,72.18080700508816
大庆市,676,318.79273756189576
抚顺市,596,528.7907018010824
锦州市,441,439.2430278884462
双鸭山市,52,23.581696975193864
鞍山市,677,731.4964883846569
白山市,154,87.97486432447872
本溪市,185,219.87164250059425
松原市,309,140.45454545454544
辽阳市,228,480.70841239721693
鸡西市,125,55.57037432204143
丹东市,381,249.1824722040549
哈尔滨市,4903,923.9089470113817
辽源市,87,169.26070038910507
绥化市,219,62.79930031829782
延边朝鲜族自治州,367,84.7007777700847
白城市,161,62.5024263364261
鹤岗市,88,60.00681895669962
大兴安岭地区,33,3.979307600477516
上海市,51658,81473.06994716504
黑河市,129,19.29347013251174
营口市,608,1125.9676284306827
盘锦市,393,966.7896678966789
通化市,199,127.46605175506019
杭州市,37565,22289.046178346784
南京市,25945,39386.33524154776
中国（江苏）自由贸易试验区苏州片区,2,71.94244604316546
南通市,4128,3913.167124845957
乌鲁木齐市,4976,3500.207508282746
苏州市,24634,28454.533273576577
徐州市,5982,5084.572885677858
扬州市,2997,4546.964821330225
镇江市,1969,5127.604166666667
无锡市,7504,16216.239578516073
连云港市,1752,2300.722258699934
常州市,4457,10194.419030192132
滁州市,982,726.546315477952
湖州市,2684,4611.68384879725
宿迁市,2097,2460.1126231816047
泰州市,1905,3291.8610679108347
温州市,6612,5480.31496062992
嘉兴市,4253,10071.03954534691
盐城市,2600,1531.9349516851285
金华市,5555,5076.76841528057
淮安市,1987,1981.0568295114654
绍兴市,2911,3516.1251358859763
舟山市,711,4886.597938144329
宁波市,10942,11683.205952007243
衢州市,983,1111.3623516110797
丽水市,1195,691.7510853835022
马鞍山市,807,1993.0847122746354
安庆市,1097,810.311715172108
台州市,2472,2462.6419605499104
亳州市,854,1002.2297852364745
淮北市,540,1970.0839109813935
合肥市,20324,17757.972913936217
淮南市,568,1026.6977568100067
铜陵市,314,1043.8829787234042
芜湖市,3654,6063.72386325921
蚌埠市,904,1519.072424802554
黄山市,274,279.3922708269603
阜阳市,1680,1660.4071950978453
南平市,709,269.7869101978691
宿州市,1047,1053.4258979776637
池州市,315,375.0446481724014
龙岩市,1878,986.96657557284
莆田市,2068,5006.0518034374245
厦门市,21657,113268.82845188284
三明市,1145,498.58480296102766
六安市,1326,858.1968804608115
宁德市,1718,1279.0351399642643
福州市,18297,14935.107338176475
宣城市,480,389.8318849995939
宜春市,1807,967.9147249450962
九江市,3077,1612.8525002620818
赣州市,3132,795.6710616568859
枣庄市,2156,4723.926380368098
抚州市,984,523.4599425470794
萍乡市,1320,3445.5755677368834
南昌市,7147,9933.287004864489
景德镇市,375,712.6567844925884
漳州市,2705,2099.785208662759
吉安市,1289,510.0708321791777
上饶市,1702,748.5596164841447
青岛市,18298,16202.957584344285
海口市,21983,95377.55332257335
江西省赣江新区直管区,1,21.50537634408602
泉州市,5683,5034.99601311243
新余市,541,1712.0253164556962
鹰潭市,368,1033.7078651685392
潍坊市,5608,3473.9515579508143
日照市,1959,3655.5327486471356
济宁市,4101,3665.8621614373824
威海市,2112,3643.2637571157497
东营市,2105,2553.68191192527
济南市,22422,21887.934400624756
泰安市,2848,3669.630202293519
烟台市,5311,1460.9925176056338
淄博市,3230,5414.920368818105
鹤壁市,513,2397.196261682243
聊城市,2353,2727.167362076959
平顶山市,756,955.7522123893805
新乡市,1372,1654.8064165963092
临沂市,6572,3822.9306032226164
南阳市,1847,696.6919391950511
漯河市,471,1799.7707298433322
洛阳市,2728,1790.4961932265685
濮阳市,622,1456.333411379068
许昌市,958,1924.0811407913236
三门峡市,420,422.70531400966183
德州市,2218,2141.3400270322454
郑州市,18117,23941.54757782952
开封市,981,1572.1153846153845
焦作市,647,1628.9023162134945
菏泽市,2706,2226.244343891403
滨州市,2353,2565.4164849542085
安阳市,1126,1531.556039173014
荆门市,525,425.48018477996595
黄冈市,932,533.8832560004582
荆州市,786,557.4863465494007
湘潭市,489,976.8278066320414
襄阳市,1722,872.8710462287104
潜江市,84,419.16167664670655
商丘市,844,788.4902840059791
仙桃市,211,831.3632781717887
株洲市,1056,861.1971945848965
神农架林区,18,55.67980400708989
黄石市,700,1533.4063526834611
孝感市,635,713.162623539982
天门市,146,556.8268497330282
鄂州市,315,1973.6842105263156
衡阳市,880,575.2009935289888
周口市,1122,938.0486581389515
邵阳市,494,237.22627737226276
十堰市,1164,491.84484069973803
宜昌市,1683,798.2356289129198
咸宁市,754,773.2119985274104
济源市,232,1201.4500258933194
驻马店市,676,448.18670025856926
恩施土家族苗族自治州,789,328.75
随州市,378,393.17661743291035
武汉市,23098,26954.83215954908
信阳市,978,517.022626348065
揭阳市,384,729.3447293447292
阳江市,356,447.51728472658704
云浮市,214,274.8876043673731
韶关市,661,358.98549937544124
怀化市,411,149.05886193014905
河源市,805,514.2455602401942
益阳市,423,343.34415584415586
肇庆市,751,504.3314753878181
郴州市,689,356.2196256850377
清远市,427,224.311830216432
常德市,408,224.45948176266708
珠海市,6650,38296.30397475323
岳阳市,773,520.2584466280791
张家界市,200,209.77554017201595
汕头市,1069,4861.212165308498
湛江市,1187,894.9709718766493
娄底市,520,641.1837237977804
潮州市,414,1315.956770502225
江门市,1163,1223.6952861952861
北海市,796,1995.487590874906
茂名市,832,728.1001137656427
长沙市,17047,14422.165820642977
梅州市,707,445.64880982772235
永州市,456,204.86095511927758
湘西土家族苗族自治州,215,138.97866839043309
汕尾市,389,800.082270670506
梧州市,479,381.00540884505244
佛山市,8764,23077.00409719516
惠州市,4859,4282.566543275163
东莞市,8625,35059.835452505606
深圳市,60964,297385.3658536585
中山市,3753,21040.887608133788
广州市,68429,92043.74260195847
南宁市,11833,5354.540929453821
柳州市,1919,1031.886863472603
桂林市,1496,540.7163769111215
贵港市,529,498.9624599132239
临高县,382,2843.679512852389
定安县,125,1044.7486752586797
琼海市,646,3777.468511349947
百色市,435,120.15910723164465
防城港市,258,413.99229781771504
五指山市,100,884.3218577833588
澄迈县,1918,9237.67507272622
玉林市,871,679.1952588895821
屯昌县,158,1290.8813124504684
琼中黎族苗族自治县,36,133.12821726525058
昌江黎族自治县,34,209.8104917587673
陵水黎族自治县,602,5433.801494746723
河池市,311,92.9023778229179
保亭黎族苗族自治县,65,557.1412653106705
崇左市,225,129.81767828294483
重庆市,27597,3353.21992709599
万宁市,180,947.4382322908004
白沙黎族自治县,16,75.62651843869052
东方市,550,2420.1142293916273
三沙市,13,4814.814814814815
文昌市,1752,7124.32599484381
海南省洋浦经济开发区,7,610.2877070619005
乐东黎族自治县,106,383.2900022780443
来宾市,238,177.85084441787475
钦州市,2077,1909.1828293041638
三亚市,10187,53068.90048864856
儋州市,2489,7333.529758397171
贺州市,333,283.3319152556794
西藏自治区,1,0.008316914358237778
海西蒙古族藏族自治州,133,4.420748934699223
玉树藏族自治州,17,0.6367041198501872
拉萨市,1060,357.6971189521769
酒泉市,503,26.197916666666668
遵义市,1098,356.8758735008288
安顺市,392,424.7941048981361
定西市,302,154.01091335611198
黔西南布依族苗族自治州,487,289.7774604307985
贵州省贵安新区,4,22.284122562674092
和田地区,304,12.211483614920505
嘉峪关市,167,1364.37908496732
平凉市,346,309.7305523229791
天水市,387,271.0653498634167
阿勒泰地区,84,7.11864406779661
金昌市,144,190.75374221751224
武威市,275,85.00328730894738
果洛藏族自治州,12,1.6162486867979418
张掖市,397,108.61238783103524
那曲市,33,0.9343359985503635
甘南藏族自治州,63,17.21593703885883
海东市,185,142.505006932676
六盘水市,450,453.90357070808955
海南藏族自治州,58,1.303370786516854
白银市,267,132.84242997164037
山南市,63,7.949125596184419
黔东南苗族侗族自治州,450,148.6031305726174
黔南布依族苗族自治州,527,201.18343195266272
阿里地区,18,0.533847408615704
西宁市,2246,2952.5437097410277
陇南市,266,95.54940910233844
庆阳市,530,195.44934911679022
黄南藏族自治州,12,6.584000877866783
昌都市,63,5.736816704153274
铜仁市,436,242.03397357610746
临夏回族自治州,133,181.42136134224523
林芝市,59,5.16569627456989
海北藏族自治州,26,7.560337307356789
兰州市,4327,3280.0181928441475
日喀则市,73,4.072751617942424
贵阳市,7973,9912.967798085292
毕节市,484,180.2674215054564
图木舒克市,55,285.41774779449923
博尔塔拉蒙古自治州,97,3.566176470588235
吐鲁番市,61,8.744391404693301
可克达拉市,21,214.34914413448877
攀枝花市,283,381.86479557414657
自贡市,461,1054.437328453797
克拉玛依市,227,293.5471356523988
银川市,3586,3973.2399079041547
克孜勒苏柯尔克孜自治州,65,8.969476182590936
喀什地区,714,64.09450798039461
内江市,344,638.8115134633241
塔城地区,104,10.959950444162528
丽江市,198,96.32692775480419
昌吉回族自治州,395,53.62446394202801
遂宁市,362,680.195415257422
乐山市,326,256.28930817610063
石河子市,152,24398.073836276082
昆明市,7380,3512.1115499928615
中卫市,162,92.88138702871296
双河市,19,256.06469002695417
固原市,227,215.7179511546137
德宏傣族景颇族自治州,116,103.83100608664519
成都市,32495,22668.29438437391
巴中市,303,246.4015613564284
阿拉尔市,102,147.32645809862208
北屯市,20,219.53896816684963
达州市,456,274.8975162768266
昭通市,329,146.61972458665716
红河哈尼族彝族自治州,319,99.14838068005221
雅安市,210,139.57197926359163
甘孜藏族自治州,92,6.146322561680351
哈密市,231,16.834035358761714
眉山市,530,742.2969187675069
昆玉市,12,67.36161398427106
阿坝藏族羌族自治州,71,8.554010746728995
泸州市,852,696.704554746913
普洱市,179,40.43735598427687
铁门关市,38,644.0677966101695
玉溪市,221,147.90523356980324
阿克苏地区,493,38.57076914651415
五家渠市,51,687.3315363881402
保山市,176,92.33029063057391
西双版纳傣族自治州,229,119.92040217846669
迪庆藏族自治州,61,26.308979556629
宜宾市,983,740.7128324918996
吴忠市,248,147.98902016947127
楚雄彝族自治州,303,106.54383065508632
德阳市,746,1262.0537980037218
绵阳市,2315,1142.8148294416744
文山壮族苗族自治州,237,75.34333672431333
临沧市,168,71.12315312645526
石嘴山市,170,417.2803141875306
大理白族自治州,308,108.82623136174122
新星市,24,445.2690166975881
巴音郭楞蒙古自治州,564,11.9611643896625
胡杨河市,31,457.2676048027849
广安市,380,599.4636377977599
曲靖市,574,198.6159169550173
伊犁哈萨克自治州,555,19.90303456726768
怒江傈僳族自治州,45,30.853616729516624
凉山彝族自治州,497,82.47456895836444
广元市,395,242.0491451682088
资阳市,242,421.0892639638072
南充市,974,780.323666079154
延安市,633,170.93786287164806
咸阳市,1803,1769.2081248160139
商洛市,201,102.61908408638382
渭南市,1357,1041.362903844678
安康市,535,227.31135282121005
榆林市,1691,393.98881640260953
宝鸡市,2196,1212.121212121212
中国（四川）自由贸易试验区,1,83.34027835652972
汉中市,716,264.2358932723179
铜川市,244,628.056628056628
西安市,42586,42018.746916625554
