城市,全部企业,企业密度
北京市,4199,2558.7214070956834
石家庄市,123,87.48221906116642
天津市,654,546.5485542370049
长治市,25,17.914725904693658
唐山市,69,51.217339667458425
巴彦淖尔市,3,0.46054651519803497
赤峰市,10,1.110851912331567
邢台市,7,5.630177752754765
太原市,221,316.2564396107613
衡水市,10,11.316057485572026
临汾市,14,6.895872327849472
运城市,19,13.39631953747444
阿拉善盟,2,0.08061915511125443
晋中市,24,14.641288433382138
吕梁市,6,2.8382213812677386
包头市,44,15.84557764333045
保定市,45,20.283975659229206
承德市,12,3.0387439858191945
呼伦贝尔市,7,0.2766798418972332
廊坊市,37,57.64137716155164
乌兰察布市,3,0.5509034817100044
鄂尔多斯市,29,3.3378605464883404
秦皇岛市,29,37.165192874535435
沧州市,20,13.982102908277405
朔州市,11,10.352941176470589
阳泉市,17,37.288879140162315
乌海市,9,53.92450569203115
邯郸市,18,14.919187733112306
忻州市,3,1.1927480916030533
兴安盟,2,0.3627723059621628
呼和浩特市,91,52.9500756429652
大同市,10,7.114399544678429
通辽市,6,1.0193506736209035
张家口市,13,3.5328967035356142
晋城市,18,19.09814323607427
沈阳市,320,246.5331278890601
长春市,233,94.16424183640478
大连市,239,180.55450630807584
伊春市,1,0.3048780487804878
朝阳市,8,4.061326022946492
铁岭市,4,3.0804774740084713
锡林郭勒盟,1,0.050029016829761255
吉林市,37,13.352098444660964
葫芦岛市,8,7.68565664328946
四平市,6,5.8582308142940835
阜新市,2,1.9366708627868694
佳木斯市,8,2.463812750230982
牡丹江市,13,3.3481855409895176
齐齐哈尔市,5,1.1832919181161992
大庆市,35,16.50554114595614
抚顺市,3,2.6616981634282673
锦州市,15,14.9402390438247
双鸭山市,1,0.453494172599882
鞍山市,42,45.380875202593195
白山市,5,2.856326763781776
本溪市,9,10.696458283812692
松原市,7,3.1818181818181817
辽阳市,7,14.758591608686485
鸡西市,4,1.7782519783053259
丹东市,24,15.696533682145192
哈尔滨市,167,31.46905856636768
辽源市,4,7.782101167315175
绥化市,2,0.5735095919479253
延边朝鲜族自治州,11,2.5387154100025384
白城市,3,1.1646414845296789
鹤岗市,2,1.3637913399249912
上海市,2004,3160.634019399101
黑河市,5,0.7478089198647961
营口市,14,25.926886180969664
盘锦市,17,41.82041820418204
通化市,5,3.2026646169613113
南京市,777,1179.540662273371
苏州市,626,723.0875143808938
徐州市,119,101.14747131321717
无锡市,316,682.8800248948667
南通市,103,97.63958669068158
连云港市,38,49.90151017728168
常州市,127,290.48490393412624
湖州市,62,106.52920962199312
宿迁市,28,32.8484279680901
杭州市,1099,652.0873619061125
扬州市,102,154.7515554807084
镇江市,62,161.45833333333334
泰州市,59,101.95265249697599
温州市,222,184.00331537505178
嘉兴市,120,284.1581813876391
盐城市,72,42.422814046665096
金华市,106,96.87442880643393
淮安市,30,29.910269192422728
绍兴市,77,93.00640173934049
舟山市,14,96.21993127147765
宁波市,306,326.7282965924161
衢州市,25,28.264556246466928
