城市,全部企业,企业密度
舟山市,127,872.8522336769759
宁波市,2405,2567.9135728913748
衢州市,192,217.071791972866
丽水市,235,136.03473227206945
马鞍山市,192,474.19115831069394
安庆市,204,150.68695523711034
滁州市,168,124.2971293282036
台州市,438,436.3419007770472
亳州市,97,113.83640417791338
淮北市,99,361.1820503465888
合肥市,4190,3660.987330712101
淮南市,120,216.90797679084648
铜陵市,68,226.06382978723403
芜湖市,345,572.5190839694657
蚌埠市,170,285.66627457570155
黄山市,57,58.12174977057204
阜阳市,285,281.6762205969559
南平市,173,65.82952815829528
宿州市,144,144.8837911258678
池州市,64,76.19954756518632
龙岩市,362,190.24595333193187
莆田市,383,927.1362866134108
厦门市,5835,30517.78242677824
三明市,287,124.97278467232745
六安市,171,110.67244838521778
宁德市,525,390.8576533650982
福州市,5197,4242.102685495061
宣城市,89,72.28132867700803
宜春市,250,133.91183244951523
九江市,279,146.24174441765382
赣州市,496,126.00665599674821
枣庄市,337,738.3873794916739
抚州市,153,81.39163740823491
萍乡市,127,331.5061341686244
南昌市,1442,2004.1695621959693
景德镇市,68,129.22843025465602
漳州市,683,530.1860619285266
吉安市,185,73.20644216691069
上饶市,287,126.22597528257904
青岛市,4174,3696.0949260603916
泉州市,1426,1263.4003721095064
新余市,91,287.9746835443038
鹰潭市,60,168.5393258426966
潍坊市,918,568.6675339156291
日照市,407,759.4700503825339
济宁市,823,735.6753374452489
威海市,450,776.2635846127307
东营市,549,666.0196530389421
济南市,4894,4777.430691136275
泰安市,534,688.0556629300348
烟台市,1096,301.4964788732394
淄博市,689,1155.0712489522211
鹤壁市,85,397.19626168224295
聊城市,420,486.78720445062584
平顶山市,158,199.7471554993679
新乡市,258,311.1807984561573
临沂市,1053,612.5298121109882
南阳市,381,143.71393006676473
漯河市,104,397.40160489109667
洛阳市,565,370.832239432922
濮阳市,88,206.04073987356588
许昌市,168,337.41715203856194
三门峡市,61,61.39291465378422
德州市,399,385.2094999034562
郑州市,4367,5770.974127746399
开封市,174,278.84615384615387
焦作市,128,322.25579053373616
菏泽市,354,291.2381735911148
滨州市,424,462.27649367640646
安阳市,189,257.07290533188245
荆门市,104,84.28559850879326
黄冈市,209,119.72274732199118
荆州市,178,126.25008865877011
湘潭市,139,277.66679984019174
襄阳市,373,189.0713706407137
潜江市,20,99.80039920159679
商丘市,112,104.6337817638266
仙桃市,50,197.0055161544523
株洲市,279,227.5322133420323
神农架林区,6,18.559934669029964
黄石市,152,332.9682365826944
孝感市,156,175.2021563342318
天门市,18,68.64988558352402
鄂州市,73,457.39348370927314
衡阳市,155,101.31381136021962
周口市,177,147.98093804865812
邵阳市,92,44.179792547061076
十堰市,291,122.96121017493451
宜昌市,493,233.82659836843104
咸宁市,152,155.8729758304594
驻马店市,99,65.636809653252
济源市,39,201.96789228379075
恩施土家族苗族自治州,232,96.66666666666667
随州市,98,101.93467859371749
武汉市,5774,6738.1245514432585
信阳市,184,97.27215056037217
揭阳市,87,165.2421652421652
阳江市,74,93.02325581395348
云浮市,41,52.66538214515093
韶关市,156,84.72275023081518
怀化市,90,32.640626700032634
河源市,182,116.26421361952215
益阳市,107,86.85064935064935
肇庆市,183,122.89302263111946
郴州市,132,68.24526936201013
清远市,85,44.6522378650977
常德市,102,56.11487044066677
珠海市,2516,14489.248240673553
岳阳市,141,94.89837124781262
张家界市,46,48.24837423956367
汕头市,332,1509.7497089639114
湛江市,302,227.7011234260725
娄底市,131,161.52897657213316
潮州市,72,228.86204704386523
江门市,292,307.2390572390572
北海市,144,360.99273000752066
茂名市,187,163.64750153146056
长沙市,3994,3379.0186125211503
梅州市,170,107.15742244796719
永州市,100,44.92564805247315
湘西土家族苗族自治州,43,27.795733678086616
汕尾市,56,115.17893870835047
梧州市,76,60.45179764556156
佛山市,1894,4987.2028480246045
惠州市,815,718.3148246077913
东莞市,2141,8702.969009137914
深圳市,17869,87165.85365853658
中山市,769,4311.335617014357
广州市,17476,23506.940708059832
南宁市,2778,1257.0704556767273
柳州市,485,260.7947518416949
桂林市,362,130.84179708678207
贵港市,120,113.18619128466327
临高县,3,22.3325616192596
定安县,3,25.07396820620831
琼海市,29,169.57675979744346
防城港市,46,73.81258023106547
百色市,89,24.584277111761782
五指山市,2,17.686437155667175
澄迈县,154,741.7111372261928
玉林市,167,130.22457891453524
屯昌县,6,49.02080933356209
琼中黎族苗族自治县,3,11.094018105437549
昌江黎族自治县,4,24.68358726573733
陵水黎族自治县,30,270.78744990432176
河池市,58,17.32584538176604
保亭黎族苗族自治县,9,77.1426367353236
崇左市,46,26.54050311562428
重庆市,5415,657.958687727825
万宁市,11,57.8990030844378
白沙黎族自治县,1,4.726657402418158
东方市,11,48.40228458783255
三沙市,4,1481.4814814814813
文昌市,29,117.92548735757448
海南省洋浦经济开发区,1,87.18395815170008
乐东黎族自治县,17,61.47103810119578
来宾市,49,36.616350321327154
钦州市,89,81.80898979685632
海口市,1904,8260.877110775584
三亚市,416,2167.14072870107
儋州市,81,238.65645256334705
贺州市,48,40.840636433251085
西藏自治区,1,0.008316914358237778
玉树藏族自治州,3,0.11235955056179774
海西蒙古族藏族自治州,35,1.163354982815585
拉萨市,248,83.68762783032064
酒泉市,135,7.03125
遵义市,225,73.13030194689115
安顺市,69,74.77243172951886
定西市,73,37.22780355958998
黔西南布依族苗族自治州,98,58.312507437819825
和田地区,35,1.405927389875716
嘉峪关市,56,457.516339869281
平凉市,115,102.94512577208845
天水市,117,81.94998949359109
阿勒泰地区,21,1.7796610169491525
金昌市,52,68.88329580076831
武威市,101,31.219389157104313
张掖市,144,39.39592908732764
那曲市,7,0.1981924845409862
甘南藏族自治州,13,3.552494944526425
海东市,36,27.73070405176398
六盘水市,72,72.62457131329433
海南藏族自治州,11,0.24719101123595505
白银市,80,39.80297527240161
山南市,11,1.3879425644131524
黔东南苗族侗族自治州,78,25.75787596592035
黔南布依族苗族自治州,88,33.59419736590952
西宁市,587,771.6576837123702
陇南市,68,24.426164732928626
庆阳市,184,67.85411365564038
黄南藏族自治州,4,2.194666959288928
昌都市,12,1.0927269912672901
铜仁市,90,49.96114133451759
临夏回族自治州,42,57.2909562133406
海北藏族自治州,11,3.19860424542018
林芝市,16,1.400866786324038
兰州市,1577,1195.4214675560945
日喀则市,10,0.5579111805400581
贵阳市,1995,2480.4177545691905
毕节市,78,29.05136131699504
博尔塔拉蒙古自治州,16,0.588235294117647
吐鲁番市,13,1.8635588239510315
可克达拉市,2,20.414204203284644
攀枝花市,79,106.59829982458508
自贡市,130,297.3467520585544
克拉玛依市,69,89.22798396482607
银川市,883,978.3521580254793
克孜勒苏柯尔克孜自治州,13,1.7938952365181873
喀什地区,108,9.694967593673136
内江市,91,168.9879294336119
塔城地区,23,2.4238351943820975
丽江市,55,26.757479931890053
昌吉回族自治州,91,12.353990427150757
遂宁市,98,184.141300263059
乐山市,79,62.10691823899371
石河子市,42,6741.573033707865
昆明市,2065,982.7249797744253
中卫市,36,20.64030822860288
双河市,3,40.43126684636118
固原市,66,62.71975672336786
德宏傣族景颇族自治州,22,19.692087361260295
成都市,7638,5328.217649110568
巴中市,75,60.990485484264454
阿拉尔市,8,11.555016321460554
北屯市,6,65.86169045005488
达州市,92,55.46177959971063
昭通市,68,30.304380765631265
红河哈尼族彝族自治州,92,28.59451731211537
哈密市,54,3.9352290449053355
甘孜藏族自治州,19,1.269349224694855
雅安市,37,24.59125348929948
眉山市,104,145.65826330532212
阿坝藏族羌族自治州,20,2.4095804920363366
泸州市,182,148.82655981682885
普洱市,38,8.584466633533637
铁门关市,3,50.847457627118644
玉溪市,56,37.478249230357385
阿克苏地区,105,8.214869696519242
五家渠市,13,175.2021563342318
保山市,43,22.557968733606128
西双版纳傣族自治州,42,21.994134897360702
迪庆藏族自治州,13,5.6068317087897865
宜宾市,217,163.51442996006327
吴忠市,60,35.80379520229144
阿里地区,2,0.05931637873507822
楚雄彝族自治州,85,29.88853335208692
德阳市,185,312.9758078159364
绵阳市,672,331.7371772720541
文山壮族苗族自治州,53,16.848931841302136
临沧市,56,23.70771770881842
石嘴山市,44,108.00196367206675
大理白族自治州,80,28.266553600452266
新星市,3,55.65862708719851
巴音郭楞蒙古自治州,186,3.9446393199950798
胡杨河市,4,59.002271587456114
广安市,79,124.6253352263764
曲靖市,126,43.59861591695501
伊犁哈萨克自治州,134,4.805417354979945
怒江傈僳族自治州,11,7.5419952005485085
凉山彝族自治州,122,20.245266424387246
广元市,117,71.69556958146944
资阳市,52,90.48199060379328
南充市,227,181.86188110879667
延安市,168,45.367394885366316
咸阳市,312,306.1524874889608
商洛市,36,18.37953744830755
渭南市,169,129.6907374721817
安康市,141,59.90822569680489
榆林市,455,106.0111835973905
宝鸡市,407,224.6508803885853
汉中市,147,54.24954792043399
铜川市,53,136.42213642213642
西安市,8781,8664.035520473606
