城市,全部企业,企业密度
北京市,4899,2985.276535689867
石家庄市,152,108.1081081081081
天津市,765,639.3113822497074
长治市,30,21.49767108563239
唐山市,80,59.38242280285035
巴彦淖尔市,4,0.6140620202640467
锡林郭勒盟,3,0.15008705048928378
赤峰市,14,1.5551926772641937
邢台市,9,7.238799967827555
太原市,268,383.51459645105894
衡水市,12,13.57926898268643
临汾市,18,8.866121564377893
运城市,22,15.51152788549672
阿拉善盟,3,0.12092873266688166
晋中市,28,17.08150317227916
吕梁市,9,4.257332071901608
包头市,54,19.44684528954192
保定市,56,25.242280820374123
承德市,14,3.5452013167890604
呼伦贝尔市,10,0.3952569169960474
廊坊市,43,66.98862751207353
乌兰察布市,4,0.7345379756133391
鄂尔多斯市,48,5.524734697635874
秦皇岛市,31,39.728309624503396
沧州市,25,17.477628635346754
朔州市,12,11.294117647058824
阳泉市,19,41.67580609782847
乌海市,12,71.8993409227082
邯郸市,22,18.234562784915042
忻州市,3,1.1927480916030533
兴安盟,3,0.5441584589432442
呼和浩特市,100,58.18689631095077
大同市,15,10.671599317017645
通辽市,10,1.6989177893681726
张家口市,14,3.8046579884229694
晋城市,22,23.342175066312997
沈阳市,393,302.7734976887519
长春市,281,113.56288393145812
大连市,294,222.10470650449497
伊春市,1,0.3048780487804878
朝阳市,9,4.568991775814804
铁岭市,5,3.850596842510589
吉林市,49,17.682508751037492
葫芦岛市,10,9.607070804111824
四平市,6,5.8582308142940835
阜新市,6,5.810012588360609
佳木斯市,10,3.0797659377887276
牡丹江市,16,4.120843742756329
齐齐哈尔市,7,1.656608685362679
大庆市,42,19.80664937514737
抚顺市,6,5.3233963268565345
锦州市,16,15.936254980079681
双鸭山市,1,0.453494172599882
鞍山市,46,49.70286331712588
白山市,5,2.856326763781776
本溪市,11,13.073449013548847
松原市,7,3.1818181818181817
辽阳市,11,23.192072527935906
鸡西市,6,2.6673779674579885
丹东市,28,18.31262262916939
哈尔滨市,204,38.44124519484435
辽源市,4,7.782101167315175
绥化市,2,0.5735095919479253
延边朝鲜族自治州,14,3.2310923400032308
白城市,3,1.1646414845296789
鹤岗市,2,1.3637913399249912
上海市,2411,3802.5392319217726
黑河市,6,0.8973707038377553
营口市,15,27.7788066224675
盘锦市,21,51.660516605166045
通化市,5,3.2026646169613113
南京市,951,1443.684903245786
苏州市,803,927.5387764342776
徐州市,139,118.14704632384189
无锡市,363,784.447623534293
南通市,140,132.71400132714
连云港市,47,61.72028890347997
常州市,154,352.24153705397987
湖州市,72,123.71134020618555
宿迁市,37,43.40685124354763
杭州市,1389,824.1577303799729
扬州市,118,179.0263092816038
镇江市,80,208.33333333333334
泰州市,67,115.77674097114222
温州市,274,227.10319104848733
嘉兴市,142,336.25384797537293
盐城市,85,50.08248880509073
金华市,122,111.49698409797111
淮安市,35,34.89531405782652
绍兴市,87,105.08515521198211
舟山市,19,130.58419243986253
宁波市,373,398.2668451927163
衢州市,31,35.04804974561899
丽水市,39,22.575976845151953
马鞍山市,30,74.09236848604593
安庆市,29,21.42118481311863
滁州市,19,14.057413435927788
台州市,71,70.73122135883642
淮北市,11,40.13133892739876
合肥市,472,412.40716470074267
淮南市,19,34.34376299188403
铜陵市,12,39.8936170212766
芜湖市,32,53.10321938267507
蚌埠市,18,30.247017308015455
黄山市,7,7.137758743754461
阜阳市,23,22.731765170982406
南平市,19,7.229832572298325
亳州市,5,5.867855885459453
宿州市,17,17.10433645235939
池州市,10,11.906179307060363
龙岩市,46,24.174900147151565
莆田市,26,62.938755749213264
厦门市,896,4686.192468619247
三明市,26,11.321576311778793
六安市,20,12.94414600996699
宁德市,37,27.546158427635493
福州市,746,608.9298832748347
宣城市,12,9.745797124989847
宜春市,29,15.533772564143767
九江市,30,15.724918754586433
赣州市,38,9.653735741686354
枣庄市,40,87.64241893076249
抚州市,12,6.383657835939993
萍乡市,15,39.15426781519186
南昌市,208,289.08964558721334
景德镇市,4,7.601672367920942
漳州市,90,69.86346350449105
吉安市,15,5.935657472992759
上饶市,26,11.435105774728415
青岛市,629,556.9822013636766
泉州市,186,164.79135288384867
新余市,10,31.645569620253163
鹰潭市,5,14.044943820224718
潍坊市,93,57.61010964504739
日照市,46,85.83690987124463
济宁市,101,90.2833646196478
威海市,53,91.42659996549939
东营市,72,87.34683974281208
济南市,721,703.8266302225693
泰安市,69,88.90606880556629
烟台市,176,48.41549295774647
淄博市,113,189.43839061190275
鹤壁市,7,32.71028037383177
聊城市,38,44.0426518312471
平顶山市,19,24.020227560050568
新乡市,40,48.24508503196237
临沂市,97,56.424873480309465
南阳市,37,13.956470898872166
漯河市,8,30.569354222392054
洛阳市,52,34.129692832764505
濮阳市,12,28.09646452821353
许昌市,15,30.12653143201446
三门峡市,10,10.064412238325282
德州市,37,35.721181695307976
郑州市,534,705.6789979886826
开封市,14,22.435897435897434
焦作市,18,45.31722054380665
菏泽市,23,18.92225421637186
滨州市,38,41.43044047099869
安阳市,20,27.203482045701847
荆门市,14,11.346138260799092
黄冈市,21,12.029558343357966
荆州市,28,19.859564508121142
湘潭市,23,45.94486616060727
襄阳市,54,27.372262773722625
潜江市,4,19.96007984031936
商丘市,11,10.276532137518684
仙桃市,4,15.760441292356184
株洲市,48,39.1453270265862
神农架林区,1,3.093322444838327
黄石市,26,56.95509309967141
孝感市,21,23.584905660377355
天门市,3,11.441647597254006
鄂州市,12,75.18796992481202
衡阳市,23,15.033662330871298
周口市,9,7.524454477050413
邵阳市,8,3.8417210910487896
十堰市,48,20.282261472154143
宜昌市,90,42.68639726807057
