城市,全部企业,企业密度
北京市,3486,2124.244540399036
石家庄市,108,76.81365576102418
天津市,540,451.27862276449935
长治市,19,13.615191687567181
唐山市,55,40.825415676959615
巴彦淖尔市,3,0.46054651519803497
赤峰市,8,0.8886815298652536
邢台市,7,5.630177752754765
太原市,192,274.756725815684
衡水市,8,9.052845988457621
临汾市,13,6.403310018717367
运城市,14,9.87097229077064
阿拉善盟,1,0.04030957755562722
晋中市,19,11.591020009760859
吕梁市,5,2.3651844843897822
包头市,35,12.604436761740132
保定市,37,16.677935542032905
承德市,11,2.7855153203342615
呼伦贝尔市,4,0.15810276679841898
廊坊市,29,45.178376694189126
乌兰察布市,3,0.5509034817100044
鄂尔多斯市,17,1.956676872079372
秦皇岛市,24,30.757400999615534
沧州市,18,12.583892617449663
朔州市,11,10.352941176470589
阳泉市,12,26.321561745996927
乌海市,7,41.941282204913115
邯郸市,9,7.459593866556153
忻州市,2,0.7951653944020356
兴安盟,2,0.3627723059621628
呼和浩特市,75,43.64017223321308
大同市,10,7.114399544678429
通辽市,6,1.0193506736209035
张家口市,11,2.9893741337609043
晋城市,16,16.97612732095491
沈阳市,257,197.99691833590137
长春市,187,75.57387649531199
大连市,196,148.06980433632998
伊春市,1,0.3048780487804878
朝阳市,5,2.5383287643415575
铁岭市,3,2.3103581055063533
锡林郭勒盟,1,0.050029016829761255
吉林市,31,11.1868932914727
葫芦岛市,7,6.724949562878278
四平市,5,4.881859011911736
阜新市,2,1.9366708627868694
佳木斯市,7,2.1558361564521094
牡丹江市,9,2.317974605300435
齐齐哈尔市,3,0.7099751508697195
大庆市,28,13.204432916764912
抚顺市,2,1.7744654422855115
锦州市,12,11.952191235059761
双鸭山市,1,0.453494172599882
鞍山市,38,41.05888708806051
白山市,4,2.285061411025421
本溪市,8,9.507962918944616
松原市,3,1.3636363636363635
辽阳市,7,14.758591608686485
鸡西市,1,0.44456299457633147
丹东市,20,13.080444735120993
哈尔滨市,142,26.758121655234792
辽源市,4,7.782101167315175
延边朝鲜族自治州,9,2.077130790002077
白城市,1,0.3882138281765596
鹤岗市,2,1.3637913399249912
上海市,1685,2657.5191230975474
黑河市,4,0.5982471358918369
营口市,13,24.074965739471832
盘锦市,16,39.36039360393604
通化市,4,2.5621316935690492
绥化市,1,0.28675479597396264
南京市,660,1001.9264312746781
苏州市,503,581.0112136319323
徐州市,97,82.44793880152996
无锡市,255,551.0582479373132
南通市,85,80.57635794862072
连云港市,31,40.70912672357189
常州市,108,247.02653247941444
湖州市,52,89.34707903780068
宿迁市,17,19.94368840919756
杭州市,916,543.5050259381247
扬州市,86,130.47680167981295
镇江市,46,119.79166666666666
泰州市,47,81.21651978572663
温州市,191,158.3091587235806
嘉兴市,98,232.06251479990527
盐城市,60,35.35234503888758
金华市,85,77.68232498629135
淮安市,25,24.92522432701894
绍兴市,65,78.51189757217054
舟山市,13,89.34707903780068
宁波市,261,278.6800176817666
衢州市,20,22.611644997173542
丽水市,21,12.15629522431259
马鞍山市,18,44.45542109162756
安庆市,20,14.773230905599053
滁州市,11,8.13850251553714
台州市,51,50.806933652121934
淮北市,8,29.18642831083546
合肥市,304,265.6181738750546
淮南市,12,21.69079767908465
铜陵市,7,23.27127659574468
芜湖市,16,26.551609691337536
蚌埠市,11,18.484288354898336
